title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
Effective practice in English and maths for adult learners in London,206d6,"This report, commissioned by the GLA and produced by the Learning and Work Institute, aims to identify barriers to participation and achievement in basic...","This report, commissioned by the GLA and produced by the Learning and Work Institute, aims to identify barriers to participation and achievement in basic English and maths training (at level 2 and below) and highlight examples of good practice that can be used to support London’s Adult Education Budget (AEB) providers to deliver improved social and economic outcomes for learners. This includes recommendations for providers, and the GLA as the commissioning authority, based on the different stages of the learner journey including, engagement and recruitment, motivation and retention, progression and achievement, and some cross-cutting recommendations that run through each of the stages.",Education,Greater London Authority (GLA),https://data.london.gov.uk/dataset/206d6,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,PDF,UNKNOWN,2023-01 to present,Other,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: education, employment-and-skills. Last updated: 2023-01-26."
Government Consultation Response to Level 2 and below qualifications in England,246l8,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1111512/Review_of_post_16_Qualifications_at_L2_and_below_-_Go...,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1111512/Review_of_post_16_Qualifications_at_L2_and_below_-_Government_Consultation_Response_-_Oct_2022.pdf,Education,Greater London Authority (GLA),https://data.london.gov.uk/dataset/246l8,UNKNOWN,Quarterly,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"Level 2 and below qualifications in England, employment, consultation",snowflake,Medium,Topics: education. Last updated: 2022-11-14.
Government Consultation Responses - Adult Education and Skills,e19yj,"The Greater London Authority’s responses to national government consultations relating to adult education, skills, and employment provision.","The Greater London Authority’s responses to national government consultations relating to adult education, skills, and employment provision.",Education,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e19yj,UNKNOWN,One off,PDF,UNKNOWN,2019-01 to present,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"skills for londoners, employment, skills, adult education, Skills and Employment",snowflake,Medium,"Topics: education, employment-and-skills. Last updated: 2022-10-05."
2020-21 AEB Evaluation Final Report,ex9mx,"In May 2022, IFF Research finalised their report covering the evaluation of the Adult Education Budget (AEB) in the 2020-21 Academic Year. The evaluation...","In May 2022, IFF Research finalised their report covering the evaluation of the Adult Education Budget (AEB) in the 2020-21 Academic Year. The evaluation highlights the Mayor’s successful management of London’s AEB in the first two years of its delegation to London through a period heavily affected by the Covid-19 pandemic.",Education,Greater London Authority (GLA),https://data.london.gov.uk/dataset/ex9mx,UNKNOWN,Annual,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: education, employment-and-skills. Last updated: 2022-07-15."
"Qualifications of Working Age Population (NVQ), Borough",2o8d6,"Qualifications of working age population (16-64), and proportion of people aged 25-64 with each level of qualification. Highest level of Qualification held...","Qualifications of working age population (16-64), and proportion of people aged 25-64 with each level of qualification. Highest level of Qualification held (None, Other, NVQ1,2,3,4+), of working-age people. No qualifications ‘No qualifications’: No academic or professional qualifications. Level 1 ‘1-4 GCSEs or equivalent’ (Level 1 qualifications): 1-4 O Levels/CSE/GCSEs (any grades), Entry Level, Foundation Diploma, NVQ level 1, Foundation GNVQ, Basic/Essential Skills. Level 2 ‘5+ GCSEs or equivalent’ (Level 2 qualifications): 5+ O Level (Passes)/CSEs (Grade 1)/GCSEs (Grades A*-C), School Certificate, 1 A Level/ 2-3 AS Levels/VCEs, Intermediate/Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First/General Diploma, RSA Di",Education,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2o8d6,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,"CSV, SPREADSHEET",UNKNOWN,2004-01 to 2021-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"education, nvq, Qualifications, skills, working-age, NVQ, borough-economic",snowflake,Medium,"Topics: education, employment-and-skills. Last updated: 2022-05-24."
GLA response to the Department for Education Lifelong Loan Entitlement Consultation,epq1g,"The Greater London Authority’s responses to national government consultations relating to adult education, skills, and employment provision.","The Greater London Authority’s responses to national government consultations relating to adult education, skills, and employment provision.",Education,Greater London Authority (GLA),https://data.london.gov.uk/dataset/epq1g,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: education, employment-and-skills. Last updated: 2022-05-20."
GLA response to the Department for Education’s Higher Education Reform Consultation. ,2jy1l,"The Greater London Authority’s responses to national government consultations relating to adult education, skills, and employment provision.","The Greater London Authority’s responses to national government consultations relating to adult education, skills, and employment provision.",Education,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2jy1l,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: education, employment-and-skills. Last updated: 2022-05-17."
Work Experience and Contextual Admissions at London's Higher Education Institutions,v86xq,The GLA commissioned CFE Research to carry out qualitative research into: the provision of work experience and employability support for students at...,"The GLA commissioned CFE Research to carry out qualitative research into: the provision of work experience and employability support for students at London’s Higher Education Institutions, particularly for those from under-represented groups. the use of contextual admissions to support the access and participation of Londoners from under-represented groups The research aims to identify good practice, to explore challenges and how they can be addressed and make suggestions for how these areas can be developed.",Education,Greater London Authority (GLA),https://data.london.gov.uk/dataset/v86xq,UNKNOWN,Unknown,PDF,UNKNOWN,2021-11 to present,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"employment, skills, inequality, higher education",snowflake,Medium,"Topics: education, employment-and-skills, young-people. Last updated: 2022-02-11."
 Skills for Londoners Strategy London Post-16 SEND Review,2kn9d,In 2019 the GLA commissioned education specialists Mime to provide an up-to-date picture of supply and demand of Special Educational Needs and Disability...,"In 2019 the GLA commissioned education specialists Mime to provide an up-to-date picture of supply and demand of Special Educational Needs and Disability (SEND) provision for 16-25 year olds in London. The Area Reviews of London’s Further Education provision and the London Adult Community Learning (ACL) Review recommended that more work should be done to determine future SEND demand to ensure that an evidence-based approach can be taken to planning post-16 SEND services. Mime, who specialise in obtaining insight from educational data to improve the life chances of young people, was appointed to conduct a London-wide SEND review. The purpose of the review was to identify the gap in post-16 SEND provision in London and produce a sustainable methodology for projecting demand that could inform",Education,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2kn9d,UNKNOWN,Unknown,PDF,UNKNOWN,2019-03 to present,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"skills for londoners, employment, SEND, disabled Londoners, Skills and Employment",snowflake,Medium,"Topics: education, employment-and-skills. Last updated: 2022-01-25."
Building on success: increasing higher education retention in London ,vdr84,The GLA commissioned the Social Market Foundation to look at the reasons behind the non-continuation (drop-out) rate of undergraduates studying at London’s...,"The GLA commissioned the Social Market Foundation to look at the reasons behind the non-continuation (drop-out) rate of undergraduates studying at London’s higher education institutions. This report seeks to understand the factors affecting non-continuation and transfers at London universities. London’s non-continuation rate is 7.7%, which is much higher than the English average of 6.3%, and students in London are the most likely to transfer to another university compared to students in the rest of the country. We seek to build on previous SMF work by focusing on why students leave university in London and the report looks in-depth at the differences in retention by ethnicity and socio-economic status. This report draws on qualitative and quantitative evidence. Interviews were conducted wi",Education,Greater London Authority (GLA),https://data.london.gov.uk/dataset/vdr84,UNKNOWN,Unknown,PDF,UNKNOWN,2019-03 to present,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"skills for londoners, skills, higher education, Skills and Employment",snowflake,Medium,"Topics: education, employment-and-skills, young-people. Last updated: 2022-01-25."
