title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
Old Oak and Park Royal Development Corporation Boundary,2zw36,GIS files showing the boundary of the Old Oak and Park Royal Development Corporation.,GIS files showing the boundary of the Old Oak and Park Royal Development Corporation.,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2zw36,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,ZIP,UNKNOWN,UNKNOWN,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,GIS,snowflake,Medium,Topics: planning. Last updated: 2016-07-28.
Kingston DoT,2w1rn,,UNKNOWN,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2w1rn,Open Data Commons Public Domain Dedication and License (PDDL) — http://www.opendefinition.org/licenses/odc-pddl,Unknown,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2016-07-27.
LVMF protected vistas - GIS files,2yjmq,London View management Framework protected vistas. Zipped file containing the GIS files (Mapinfo and ESRI shape) for the viewing corridors and background...,London View management Framework protected vistas. Zipped file containing the GIS files (Mapinfo and ESRI shape) for the viewing corridors and background assessment areas from Map 7.3 of the London Plan. See more on the GLA website.,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2yjmq,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,ZIP,UNKNOWN,2014-10 to 2014-10,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"views, protected-vistas, viewing-corridors, lvmf",snowflake,Medium,Topics: planning. Last updated: 2016-04-15.
"Changes of Ownership by Dwelling Price, Borough",e58o7,Housing prices and number of transactions by dwelling type. House sales not at full market value are excluded. Ownership of this dataset remains with the...,"Housing prices and number of transactions by dwelling type. House sales not at full market value are excluded. Ownership of this dataset remains with the Communities and Local Government (CLG). Information can only be reproduced if the source is fully acknowledged. The Land Registry (LR) and CLG have provided these datasets drawn from the Land Register. Information on outliers, that is transactions involving a very low or very high price, is included so that users can take their impact into account when using the data. Available for Middle Layer Super Output Area (MSOA). NOTE: This data has not been updated since 2009. See more on the ONS NESS website .",Real Estate,"Ministry of Housing, Communities & Local Government (MHCLG)",https://data.london.gov.uk/dataset/e58o7,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2001-01 to 2009-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"real-estate, ownership, house-prices, transactions, dwellings, property",snowflake,Medium,Topics: planning. Last updated: 2014-07-04.
Central Activities Zone Boundary (London Plan Consultation 2009),2goy0,"The Central Activities Zone (CAZ) as shown in the London Plan Consultation 2009, not finalized and therefore provided for illustrative use only. The CAZ is...","The Central Activities Zone (CAZ) as shown in the London Plan Consultation 2009, not finalized and therefore provided for illustrative use only. The CAZ is the area where planning policy recognises the importance of strategic finance, specialist retail, tourist and cultural uses and activities, as well as residential and more local functions. Use with caution as there is a risk that planning decisions could be based a boundary that hasn't been finalised with London Boroughs. Click here to visit the London Plan pages",Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2goy0,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"CSV, ZIP",UNKNOWN,2009-01 to 2009-12,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"geo, boundaries, london-plan, planning",snowflake,Medium,Topics: planning. Last updated: 2014-07-04.
Inner and Outer London Boundaries (London Plan Consultation 2009),2yr5w,"Inner and Outer London as defined in the London Plan Consultation 2009, represented as two polygons and based on Borough boundaries. One of several...","Inner and Outer London as defined in the London Plan Consultation 2009, represented as two polygons and based on Borough boundaries. One of several different versions of inner and outer London. Click here to visit the London Plan pages",Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2yr5w,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"CSV, ZIP",UNKNOWN,2009-01 to 2009-12,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"planning, geo, outer-london, inner-london, london-plan, boundaries",snowflake,Medium,Topics: planning. Last updated: 2014-07-04.
Sub-regions (London Plan Consultation 2009),2ry4d,GLA sub-region boundaries as defined in the London Plan Consultation 2009. Created by merging borough boundaries into the following five sub regions:...,"GLA sub-region boundaries as defined in the London Plan Consultation 2009. Created by merging borough boundaries into the following five sub regions: Central, North, East, South and West. Note that these sub-regions differ from those defined in the 2004 London Plan and the 2008 document 'The London Plan: Consolidated with Alterations since 2004'. • Central: Camden, City, Islington, Kensington & Chelsea, Lambeth, Southwark, Westminster. • East: Barking & Dagenham, Bexley, Greenwich, Hackney, Havering, Lewisham, Newham, Redbridge, Tower Hamlets, Waltham Forest. • South: Bromley, Croydon, Kingston, Merton, Richmond, Sutton, Wandsworth. • West: Brent, Ealing, Hammersmith & Fulham, Hillingdon, Harrow, Hounslow. • North: Barnet, Enfield, Haringey. Click here to visit the London Plan pages",Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2ry4d,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"CSV, ZIP",UNKNOWN,2009-01 to 2009-12,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"subregion, boundaries, planning, london-plan, geo",snowflake,Medium,Topics: planning. Last updated: 2014-07-04.
Areas for Intensification Points (London Plan Consolidated with Alterations since 2004),298zq,"Areas identified in The London Plan Consolidated with Alterations since 2004 as having significant potential for increases in residential, employment and...","Areas identified in The London Plan Consolidated with Alterations since 2004 as having significant potential for increases in residential, employment and other uses through development of sites at higher densities with more mixed and intensive use. Each area is represented as a point. This data is subject to change and should be checked with the relevent Local Authority before use. Click here to visit the London Plan pages",Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/298zq,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"CSV, ZIP",UNKNOWN,2014-10 to 2014-10,Point Location,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"london-plan, geo, planning",snowflake,Medium,Topics: planning. Last updated: 2014-07-04.
Inner and Outer London Boundaries (London Plan Consolidated with Alterations since 2004),2jrxd,"Inner and Outer London as defined in The London Plan Consolidated with Alterations since 2004, represented as two polygons and based on Borough boundaries....","Inner and Outer London as defined in The London Plan Consolidated with Alterations since 2004, represented as two polygons and based on Borough boundaries. One of several different versions of inner and outer London. Click here to visit the London Plan pages",Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2jrxd,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"CSV, ZIP",UNKNOWN,2014-10 to 2014-10,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"geo, planning, london-plan, boundaries, inner-london, outer-london",snowflake,Medium,Topics: planning. Last updated: 2014-07-04.
Opportunity Area Points (London Plan Consolidated with Alterations since 2004),ep0rw,Areas identified in The London Plan Consolidated with Alterations since 2004 as being London’s principal opportunities for accommodating large scale...,"Areas identified in The London Plan Consolidated with Alterations since 2004 as being London’s principal opportunities for accommodating large scale development to provide substantial numbers of new employment and housing, each typically more than 5,000 jobs and/or 2,500 homes, with a mixed and intensive use of land and assisted by good public transport accessibility. Each area is represented as a point. Click here to visit the London Plan pages",Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/ep0rw,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"CSV, ZIP",UNKNOWN,2014-10 to 2014-10,Point Location,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"planning, geo, london-plan",snowflake,Medium,Topics: planning. Last updated: 2014-07-04.
