title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
"Total Energy Consumption, Borough",2z0jy,"Estimates of total final energy consumption by sector. Energy consumption from domestic, transport and industrial source broken down by key energy type...","Estimates of total final energy consumption by sector. Energy consumption from domestic, transport and industrial source broken down by key energy type (coal, gas, petroleum products, manufactured fuels, renewables and electricity). Data is measured in Gwh Ktoe - Kilotonnes of Oil Equivalent. GWh - Gigawatt Hours. Visit the BEIS website",Environment,"Department for Business, Energy & Industrial Strategy (BEIS)",https://data.london.gov.uk/dataset/2z0jy,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,"CSV, SPREADSHEET",UNKNOWN,2005-01 to 2015-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"consumption, electricity, other-fuels, energy, resources, gas, carbon",snowflake,Medium,Topics: environment. Last updated: 2017-12-14.
Natural Capital Account for London,eprxy,"This is the first natural capital account for London, and was supported by the Mayor of London, the National Trust and the Heritage Lottery Fund. The...","This is the first natural capital account for London, and was supported by the Mayor of London, the National Trust and the Heritage Lottery Fund. The natural capital account assesses the economic value of different benefits that London and Londoners gain from the city’s public parks and other green spaces. For more information on the methodology and results of this analysis, please see the London.gov.uk website.",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/eprxy,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,CSV,UNKNOWN,UNKNOWN,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: environment, health, planning. Last updated: 2017-11-23."
PM2.5 map and exposure data,29z1y,"This report contains an introduction to PM 2.5­ , summarises our current understanding of PM 2.5 concentrations and exposure, discusses the findings of...","This report contains an introduction to PM 2.5­ , summarises our current understanding of PM 2.5 concentrations and exposure, discusses the findings of research undertaken by the GLA and TfL into the extent of PM 2.5 pollution in London, and assesses the potential for meeting World Health Organisation guidelines by 2030. Our analysis found that at present all Londoners are exposed to concentrations higher than WHO air quality guidelines, but, if PM 2.5­ reduction measures within the Mayor’s Transport Strategy and London Environment Strategy are accompanied by co-operation on a national and international level, the guideline limit is achievable by 2030. The accompanying map is the annual mean PM 2.5 concentration in Greater London for 2013 by Output Area, also provided is the data behind th",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/29z1y,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,"CSV, PDF",UNKNOWN,UNKNOWN,Output Area,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: environment. Last updated: 2017-10-25.
Low Carbon Generators,2jkzj,Listing of low carbon energy generators installed on GLA group properties as requested in question 2816/2010 to the Mayor during the September 2010 Mayor's...,"Listing of low carbon energy generators installed on GLA group properties as requested in question 2816/2010 to the Mayor during the September 2010 Mayor's Question Time. To date information has been provided by the London Fire and Emergency Planning Authority, the GLA and the Metropolitan Police Service (MPS). Transport for London has provided interim data, and further data will follow. LFEPA Data Details of low carbon energy generators located at fire stations in London operated by the London Fire Brigade (London Fire and Emergency Planning Authority). The data provides the location of the fire stations (including post code) and the type of generators at those premises including photovoltaic (PV) array, combined heat and power (CHP), wind turbines (WT) and solar thermal panels (STU). Dat",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2jkzj,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,"CSV, SPREADSHEET",UNKNOWN,2014-10 to 2015-02,Point Location,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"carbon, energy, co2, generators",snowflake,Medium,"Topics: environment, transparency. Last updated: 2017-08-07."
Air quality exposure data broken down by parliamentary constituency,2y518,This is a dataset of air quality exposure data broken down by parliamentary constituency based on the current 2013 data from the London Atmospheric...,This is a dataset of air quality exposure data broken down by parliamentary constituency based on the current 2013 data from the London Atmospheric Emissions Inventory. The legal limit for NO2 is an average annual concentration of 40 ug/m3.,Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2y518,UNKNOWN,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Parliamentary Constituency,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"air-quality, NO2",snowflake,Medium,Topics: environment. Last updated: 2017-05-03.
LLAQM bespoke borough by borough 2013 Update air quality modelling and data,e7xyk,"These new borough packages provide a set of maps, data and graphs for the updated LAEI 2013. Their aim is to facilitate the usability of LAEI 2013 data....","These new borough packages provide a set of maps, data and graphs for the updated LAEI 2013. Their aim is to facilitate the usability of LAEI 2013 data. Modelling and emission data from the LAEI 2013 update has been used for NO x , NO 2 , PM 10, PM10d and PM 2.5 . All boroughs can download the following files: Excel Tools - These tools are currently under construction and will be available very soon. Greater London Concentration Maps LAEI 2013 Update (PDF and JPEG) - Greater London maps showing NO 2 , NO x , and PMs concentrations for 2013 and 2020. Separately, each borough package includes the following for 2013 and 2020 (PDF and JPEG): postLAEI 2013_NO2_AnnualMean_Conc1 - Borough maps showing NO 2 concentrations postLAEI 2013_NO2_AnnualMean_Conc2 - Borough maps showing NO 2 concentration",Environment,GLA and TFL Air Quality,https://data.london.gov.uk/dataset/e7xyk,UNKNOWN,Unknown,ZIP,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"LLAQM, PM2.5, NO2, PM10, PM10d, borough, NOx, emissions",snowflake,Medium,Topics: environment. Last updated: 2017-04-06.
Analysing Air Pollution Exposure in London,2gyrw,"Updated in Februrary 2017. Air quality in London has improved in recent years as a result of policies to reduce emissions, primarily from road transport....","Updated in Februrary 2017. Air quality in London has improved in recent years as a result of policies to reduce emissions, primarily from road transport. However, recently updated maps of pollution concentrations for 2013 (LAEI 2013) still show significant areas of exceedances of the annual mean NO2 EU Limit Values. Improvements are planned to address these, as recently announced in the Mayor’s package of air quality measures.",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2gyrw,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,"HTML, SPREADSHEET",UNKNOWN,2010-01 to 2020-01,Schools,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"air, NO2, air pollution, dioxide, schools, pollution, exposure, nitrogen",snowflake,Medium,Topics: environment. Last updated: 2017-03-27.
London’s Urban Heat Island - During A Warm Summer,vdjgm,For an urban heat island map during an average summer see this dataset. A heatwave refers to a prolonged period of unusually hot weather. While there is no...,"For an urban heat island map during an average summer see this dataset. A heatwave refers to a prolonged period of unusually hot weather. While there is no standard definition of a heatwave in England, the Met Office uses the World Meteorological Organization definition of a heatwave, which is ""when the daily maximum temperature of more than five consecutive days exceeds the average maximum temperature by 5°C, the normal period being 1961-1990"". They are common in the northern and southern hemisphere during summer have historically been associated with health problems and an increase in mortality. The urban heat island (UHI) is the phenomenon where temperatures are relatively higher in cities compared to surrounding rural areas due to, for example, the urban surfaces and anthropogenic heat",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/vdjgm,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,"PDF, ZIP",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,1st,snowflake,Medium,Topics: environment. Last updated: 2017-02-22.
London's Urban Heat Island - Average Summer,2jxd0,For an urban heat island map during a warm summer see this dataset. This map shows the results of an ‘UrbClim’ simulation for the mean temperature at...,"For an urban heat island map during a warm summer see this dataset. This map shows the results of an ‘UrbClim’ simulation for the mean temperature at midnight during the summer of 2011 (May to September) at a resolution of 250m. This summer has been selected as a typical summer for a West-European city. On average, the night-time temperature is approximately 4°C higher in the city centre. During some hot nights, even larger effects are observed. UrbClim is an urban climate model designed to model and study the urban heat island effect (UHI) at a spatial resolution of a few hundred meters. This project was carried out by VITO as part of an EU-funded RAMSES programme on the urban impacts of climate change. For more information about the model, please see the Technical Information and Interpr",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2jxd0,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,"IMAGE, PDF",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,heat,snowflake,Medium,Topics: environment. Last updated: 2017-02-14.
London Atmospheric Emissions Inventory (LAEI) 2013 Air Quality Focus Areas - December 2016 update,exy6d,There are 187 Air Quality Focus Areas in London. These are locations that not only exceed the EU annual mean limit value for NO2 but are also locations with...,"There are 187 Air Quality Focus Areas in London. These are locations that not only exceed the EU annual mean limit value for NO2 but are also locations with high human exposure. The Focus Areas were defined to address concerns raised by boroughs within the LAQM review process and forecasted air pollution trends. This is not an exhaustive list of London’s hotspot locations, but where the GLA believe the problem to be most acute. 1. Supporting Information (.ZIP - 113.4KB) - Definition, methodology and list of focus areas LAEI 2013 2. GIS files (.ZIP - 43.2KB) - GIS geographies in ArcGIS and MapInfo formats. 3. Images (.ZIP - 199.4MB) - Maps with focus areas at both London and borough level.",Environment,GLA and TFL Air Quality,https://data.london.gov.uk/dataset/exy6d,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,ZIP,UNKNOWN,UNKNOWN,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"air-quality, nitrogen-dioxide, air-pollution, exposure, hotspots, NO2",snowflake,Medium,Topics: environment. Last updated: 2017-01-26.
