title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
Small Populations Tables Household Tool,20pq6,Small Populations Tables household tool from Census Commissioned tables CT0633 to 640,Small Populations Tables household tool from Census Commissioned tables CT0633 to 640,Demographics,Census Information Scheme,https://data.london.gov.uk/dataset/20pq6,UNKNOWN,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Borough,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,borough-economic,snowflake,Medium,"Topics: demographics, employment-and-skills, housing. Last updated: 2019-10-17."
Census 2001 Key Statistics 13: Qualifications and Students,vqn8n,Census Key Statistics Table KS13: Qualifications and Students. Level 1: 'O' level passes; 1+ CSE/GCSE any grades; NVQ level 1; Foundation GNVQ. Level 2: 'O'...,Census Key Statistics Table KS13: Qualifications and Students. Level 1: 'O' level passes; 1+ CSE/GCSE any grades; NVQ level 1; Foundation GNVQ. Level 2: 'O' level passes; 5+ CSEs (grade 1's); 5+ GCSEs (grades A-C); School Certificate; 1+ 'A' levels/'AS' levels; NVQ level 2; Intermediate GNVQ. Level 3: 2+ 'A' levels; 4+ AS levels; Higher School Certificate; NVQ level 3; Advanced GNVQ. Level 4/5: First degree; Higher degree; NVQ levels 4 and 5; HNC; HND; Qualified Teacher Status; Qualified Medical Doctor; Qualified Dentist; Qualified Nurse; Midwife; Health Visitor. Cells in this table have been randomly adjusted to avoid the release of confidential data. All data is © Crown Copyright 2003. Census day was 29 April 2001.,Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/vqn8n,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"CSV, HTML",UNKNOWN,2001-01 to 2001-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"census, education, skills, demography, population, borough-economic",snowflake,Medium,"Topics: demographics, education, employment-and-skills. Last updated: 2019-10-17."
Census 2001 Key Statistics 10: Hours Worked,v88pw,Census Key Statistics Table KS10: Hours Worked. Hours worked is the average number of hours worked a week for the last four weeks before the Census. Cells...,Census Key Statistics Table KS10: Hours Worked. Hours worked is the average number of hours worked a week for the last four weeks before the Census. Cells in this table have been randomly adjusted to avoid the release of confidential data. All data is © Crown Copyright 2003. Census day was 29 April 2001.,Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/v88pw,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"CSV, HTML",UNKNOWN,2001-01 to 2001-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"census, employment, demography, population, borough-economic",snowflake,Medium,"Topics: demographics, employment-and-skills. Last updated: 2019-10-17."
"Indices of Multiple Deprivation, Borough",2ojng,"Summary statistics from Indices of Multiple Deprivation (IMD). The spreadsheet includes borough data from 2000, 2004 and 2007. The latest Indices of...","Summary statistics from Indices of Multiple Deprivation (IMD). The spreadsheet includes borough data from 2000, 2004 and 2007. The latest Indices of Deprivation data for 2010 can be found here . The Index of Multiple Deprivation 2007 combines a number of indicators, chosen to cover a range of economic, social and housing issues, into a single deprivation score for each small area in England. This allows each area to be ranked relative to one another according to their level of deprivation. Local Concentration is the population weighted average of the ranks of a district’s most deprived LSOAs that contain exactly 10% of the local authority district’s population. Extent is the proportion of a local authority district’s population living in the most deprived LSOAs in the country. Income Scale",Demographics,"Ministry of Housing, Communities & Local Government (MHCLG)",https://data.london.gov.uk/dataset/2ojng,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"CSV, SPREADSHEET",UNKNOWN,2000-01 to 2007-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"inequality, employment, poverty, worklessness, deprivation, index, borough-economic",snowflake,Medium,"Topics: demographics, employment-and-skills. Last updated: 2019-10-17."
Cumulative Impact Assessment of Welfare Reform in London,v8op7,"This analysis assesses the impact of national changes to the tax and welfare system since 2010 on households in London, using analysis commissioned by the...","This analysis assesses the impact of national changes to the tax and welfare system since 2010 on households in London, using analysis commissioned by the GLA City Intelligence Unit and delivered by Landman Economics. The analysis uses micro-simulation modelling techniques to assess the impact on household incomes in London of changes made to welfare, personal taxes and the introduction of the National Living Wage between May 2010 and October 2018. The impact of these reforms are assessed at the household and individual level, and across a range of demographic characteristics.",Demographics,Greater London Authority (GLA),https://data.london.gov.uk/dataset/v8op7,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,"PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"demography, welfare, equality, diversity",snowflake,Medium,"Topics: demographics, income-poverty-welfare, young-people. Last updated: 2019-09-20."
"Population by Religion, Borough",2z0py,"Table showing the numbers and percentage of resident population (all ages) broken down into six faiths, plus no religion and any other religion. Data is...","Table showing the numbers and percentage of resident population (all ages) broken down into six faiths, plus no religion and any other religion. Data is taken from the Annual Population Survey (ONS). The data covers: Christian, Buddhist, Hindu, Jewish, Muslim, Sikh, any other religion and no religion at all. 95% Confidence Intervals are shown.",Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2z0py,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2006-01 to 2018-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"religion, diversity, faith",snowflake,Medium,Topics: demographics. Last updated: 2019-07-01.
"First Language Spoken at Home, Borough",2l8qm,"Table of Numbers and proportion of adult population (16+) who speak English at home as their first language, by borough. Data is taken from the third...","Table of Numbers and proportion of adult population (16+) who speak English at home as their first language, by borough. Data is taken from the third quarter (July-Sep) Labour Force Survey. Language questions are asked once every three years (2006, 2009, 2012 etc). The question asked to all people aged 16 and over is What is your first language at home? 95% confidence intervals are provided. Denominator is 16+ population from ONS mid-year estimates. Numbers are rounded to hundred. Note : The 2011 Census gathered data about language, and that is considered a more accurate source of language data. LFS data is published here for completeness and trend purposes.",Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2l8qm,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,2009-07 to 2018-09,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"diversity, english, language",snowflake,Medium,Topics: demographics. Last updated: 2019-07-01.
"Migrants to the United Kingdom by Decade of Arrival, Borough",exg7p,Number of migrants by decade of arrival to the United Kingdom. Includes all decades since 1970. Data shown for years 2004 to 2016. Numbers are rounded to...,Number of migrants by decade of arrival to the United Kingdom. Includes all decades since 1970. Data shown for years 2004 to 2016. Numbers are rounded to nearest thousand. Figures are based on surveys and 95% confidence intervals are provided. Special Licence Access data to the Annual Population Survey. Approved ONS Researchers only.,Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/exg7p,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2008-01 to 2018-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"arrival, international, migrants, migration, uk, immigration",snowflake,Medium,Topics: demographics. Last updated: 2019-06-28.
Social Integration by Borough,emqo5,Percent who agree that their local area is a place where people from different backgrounds get on well together. This question is asked in the Public...,"Percent who agree that their local area is a place where people from different backgrounds get on well together. This question is asked in the Public Attitudes Survey (PAS). The PAS is run by the Mayor's Office for Policing and Crime (MOPAC). It is a continuous survey, based on a random sample of respondents at pre-selected addresses with a total of 3,200 Londoners normally interviewed face-to-face each quarter to yield an annual sample of 12,800 interviews. For more indicators on social integration see the GLA's Social Integration Headline Measures .",Demographics,Greater London Authority (GLA),https://data.london.gov.uk/dataset/emqo5,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,CSV,UNKNOWN,2012-04 to 2019-03,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: demographics. Last updated: 2019-06-10.
"Births by Borough, Ward, MSOA & LSOA",exypl,Number of births for mid-year to mid-year periods 1991/1992 to 2016/2017. The data is available at the following geographies: London Borough 2011 Ward 2018...,"Number of births for mid-year to mid-year periods 1991/1992 to 2016/2017. The data is available at the following geographies: London Borough 2011 Ward 2018 Ward Middle Layer Super Output Area (MSOA) Lower Layer Super Output Area (LSOA) LSOA figures are produced by the Office for National Statistics (ONS) while other geographies have been aggregated using these figures by the Greater London Authority. For 2018 wards, data for whole LSOAs were simply assigned to wards based on ONS’s best fit lookup table . No other apportioning was undertaken (e.g. if 90% of an LSOA sat in a ward then 100% of the births would be apportioned to that ward). ONS also produce births and fertility rates statistics for calendar year .",Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/exypl,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,CSV,UNKNOWN,1991-07 to 2017-07,Lower Super Output Area,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,fertility,snowflake,Medium,Topics: demographics. Last updated: 2019-02-20.
