title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
"Child Benefits, Borough",2r83w,Families by size and children in families by age. A National Statistics Publication. Child Benefit is paid to those responsible for children (aged under 16)...,"Families by size and children in families by age. A National Statistics Publication. Child Benefit is paid to those responsible for children (aged under 16) or qualifying young people. The latter includes: a) those in full-time non-advanced education or (from April 2006) on certain approved vocational training courses and who are under 19, or are aged 19 and have been on the same course since their 19th birthdays. (Note: those reaching 19 up to 9 April 2006 ceased to qualify on their 19th birthdays); b) those entered for future external examinations, or are in the period between leaving education (or exams finishing) and the week containing the first Monday in September (or similar dates after Easter and in early January, if earlier), and are not in work (there are slight variations for Sc",Demographics,HM Revenue & Customs,https://data.london.gov.uk/dataset/2r83w,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2003-01 to 2024-08,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"demography, hammersmith-and-fulham, ealing, hounslow, young-people, hillingdon, richmond-upon-thames, waltham-forest, lambeth, kensington-and-chelsea, hackney, haringey, benefits, bromley, newham, greenwich, harrow, camden, city-of-london, westminster, barnet, brent, croydon, children, redbridge, enfield, families, barking-and-dagenham, southwark, wandsworth, kingston-upon-thames, islington, sutton, merton, bexley, tower-hamlets, havering, lewisham",snowflake,Medium,"Topics: demographics, young-people. Last updated: 2025-05-07."
"Population on Electoral Roll, Borough",2g1lq,Numbers of people on local authority electoral registers. The table shows total number of local government electors includes residential qualifiers and...,"Numbers of people on local authority electoral registers. The table shows total number of local government electors includes residential qualifiers and attainers, Peers and European Union citizens. Local government areas are unitary authorities, London boroughs and district councils in England; unitary authorities in Wales; council areas in Scotland and Northern Ireland. This table is derived from data supplied to ONS by Electoral Registration Officers and shows the number of people who on 1 December were registered to vote in the parliamentary and local elections in the UK. The residence qualification requires a person to be normally living at the address on the qualifying date, even if temporarily absent. People having more than one place of residence, such as students, may therefore be ",Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2g1lq,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2001-01 to 2023-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"registers, population, attainers, voting, roll, electoral, electors, demography, electorate",snowflake,Medium,Topics: demographics. Last updated: 2025-04-22.
London's diverse population ,2r47d,"A number of characteristics of individuals are protected under the 2010 Equality Act, in order to limit the discrimination and disadvantage of groups with...","A number of characteristics of individuals are protected under the 2010 Equality Act, in order to limit the discrimination and disadvantage of groups with one or several shared characteristics. This table brings together a range of sources to present estimates of London's population by gender, age, ethnicity, religion, disability status, country of birth and sexual identity. It also shows population breakdowns for subgroups in each of these categories by broad age group and ethnicity. The socio-economic position of individuals is not a protected characteristic, but is nonetheless an important factor affecting outcomes. The table therefore also includes social class. The latest update showcases London's population as in 2023.",Demographics,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2r47d,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: demographics. Last updated: 2025-03-04.
London's Population of Young Children - Data Hubs - V2,v86nw,"The GLA recently published a briefing examining the demographic evidence around trends in the population of young children (age 0 to 10) in London, see...","The GLA recently published a briefing examining the demographic evidence around trends in the population of young children (age 0 to 10) in London, see London’s population of young children – current and future . These three new data hubs supplement the briefing by enabling users to access current data and trends at borough level. They are intended for those working in central, regional or local government, or in civil society, who need the borough level data for planning. Two practical tips: 1) To open your selected hub, click its link on the left side of the screen, not the ""Download"" button on the right side; 2) Loading can be slow - up to one minute. These are trial versions, so feedback on your experience using the tools would be most welcome. For any queries or comments, please conta",Demographics,GLA Demography,https://data.london.gov.uk/dataset/v86nw,UNKNOWN,Unknown,HTML,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: demographics, young-people. Last updated: 2025-01-15."
English language (ESOL) Planning Map,2w4ly,"The ESOL Planning Map, first published in September 2021, is based on the English language proficiency dataset from the Census of 2021, specifically the...","The ESOL Planning Map, first published in September 2021, is based on the English language proficiency dataset from the Census of 2021, specifically the 'little' or 'no English' categories (combined). It aims to support ESOL providers, funders, commissioners and policymakers with ESOL planning and policymaking. The map includes information on local ESOL providers funded via the Mayor’s Adult Skills Fund (ASF) and non-ASF ESOL providers, to encourage partnership working. This information sits alongside information on potential delivery venues and/or referral partners (schools, libraries and community centres). A layer based on data from the Index of Multiple Deprivation (2019) allows organisations to further target their provision or funding where funding is limited. Finally, the map contai",Demographics,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2w4ly,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,HTML,UNKNOWN,UNKNOWN,Ward,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: demographics, education, employment-and-skills, health, income-poverty-welfare. Last updated: 2024-12-16."
London's Population,e6y30,Introduction The 2023 mid-year estimate (MYE) is the current official estimate of the population for local authorities in England and Wales. Estimates are...,"Introduction The 2023 mid-year estimate (MYE) is the current official estimate of the population for local authorities in England and Wales. Estimates are produced annually by the Office for National Statistics (ONS) and the 2023 MYE was published on 15 July 2024. Comparison to previous MYE data The previous MYE series (for the period 2012-2020) starts with the 2011 census estimate. Each subsequent year’s population is calculated by adding estimates of births, deaths and migration to the previous year’s population. The 2021 MYE represents a break in this series as it uses the 2021 census as its base. The ONS revised the 2012-2020 MYE series to bring it in line with the 2021 MYE, so that comparisons could be made between between this series and the previous series. The values plotted on the",Demographics,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e6y30,UNKNOWN,Annual,UNKNOWN,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"population, demography, london's population",snowflake,Medium,Topics: demographics. Last updated: 2024-12-03.
DMAG Briefings 2006,emx5m,An archive of Briefings and Updates published in 2006 by the GLA's Data Management and Analysis Group. These Briefings cover a range of topics including...,"An archive of Briefings and Updates published in 2006 by the GLA's Data Management and Analysis Group. These Briefings cover a range of topics including demography, census analysis, education, and London's labour market. Briefings from other years are available here: DMAG Report Archive – London Datastore",Demographics,Greater London Authority (GLA),https://data.london.gov.uk/dataset/emx5m,UNKNOWN,One off,"PDF, SPREADSHEET, ZIP",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: demographics, education, employment-and-skills, income-poverty-welfare. Last updated: 2024-10-02."
Intelligence Unit Briefings 2013,vqlln,"An archive of Briefings and Updates published in 2013 by the GLA Intelligence Unit These Briefings cover a range of topics including demography, census...","An archive of Briefings and Updates published in 2013 by the GLA Intelligence Unit These Briefings cover a range of topics including demography, census analysis, education, and London's labour market. Briefings from other years are available here: DMAG Report Archive – London Datastore",Demographics,Greater London Authority (GLA),https://data.london.gov.uk/dataset/vqlln,UNKNOWN,One off,"HTML, PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: demographics, education, employment-and-skills, income-poverty-welfare. Last updated: 2024-08-29."
Intelligence Unit Briefings 2012,2zjjy,"An archive of Briefings and Updates published in 2012 by the GLA Intelligence Unit These Briefings cover a range of topics including demography, census...","An archive of Briefings and Updates published in 2012 by the GLA Intelligence Unit These Briefings cover a range of topics including demography, census analysis, education, and London's labour market. Briefings from other years are available here: DMAG Report Archive – London Datastore",Demographics,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2zjjy,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: demographics, employment-and-skills, environment, income-poverty-welfare. Last updated: 2024-08-29."
Intelligence Unit Briefings 2011,2ozzd,"An archive of Briefings and Updates published in 2011 by the GLA Intelligence Unit These Briefings cover a range of topics including demography, census...","An archive of Briefings and Updates published in 2011 by the GLA Intelligence Unit These Briefings cover a range of topics including demography, census analysis, education, and London's labour market. Briefings from other years are available here: DMAG Report Archive – London Datastore",Demographics,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2ozzd,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: demographics, education, employment-and-skills, income-poverty-welfare. Last updated: 2024-08-22."
