title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
Royal Docks and Beckton Riverside OAPF,e76oj,The Royal Docks and Beckton Riverside is designated as an Opportunity Area (OA) in the London Plan and is one of the largest regeneration areas in London....,"The Royal Docks and Beckton Riverside is designated as an Opportunity Area (OA) in the London Plan and is one of the largest regeneration areas in London. Prepared jointly by the GLA, TfL, London Borough of Newham and the GLA Royal Docks Team, the Royal Docks and Beckton Riverside OAPF (‘the RD+BR OAPF’) provides a planning framework to guide emerging and ongoing development in the area, and sets the context for the proposed extension of the DLR to Thamesmead via Beckton Riverside. The RD+BR OAPF identifies the potential, with transport and connectivity improvements in place, for the OA to provide 38,600 new homes and create 55,800 new jobs. The RD+BR OAPF is guided by the Mayor’s Good Growth objectives and has been informed by engagement with stakeholders and local communities. The docume",Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e76oj,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2023-06-01.
Paddington Green Representation Hearing Documents,2r7g4,These documents relate to the Representation Hearing for the planning application at Paddington Green Police Station in Westminster (Borough reference...,"These documents relate to the Representation Hearing for the planning application at Paddington Green Police Station in Westminster (Borough reference 21/02193/FULL), which was held at City Hall on 17 March 2023. The decision notice and section 106 legal agreement published on 24 May 2023 are also provided.",Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2r7g4,Open Data Commons Public Domain Dedication and License (PDDL) — http://www.opendefinition.org/licenses/odc-pddl,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2023-05-25.
PLD non-residential floorspace approvals,2k573,This dashboard provides details of the non-residential floorspace approvals from the Planning London Datahub (PLD). Data on the datahub is data that is...,"This dashboard provides details of the non-residential floorspace approvals from the Planning London Datahub (PLD). Data on the datahub is data that is supplied by applicants and Planning Authorities. Due to the nature of how it is collected and assimilated, it is not checked for quality as it is received, and as such may require to be amended as data quality reviews are completed and specific analysis highlights deficiencies. Boroughs supply starts and completions data on an annual basis. We are currently running a data improvement program, increasing the availability and quality of the data. If you are looking to use this data for analysis please review the core data for any error before relying on it. Other dashboards from the Planning London Datahub: Residential commencements Residenti",Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2k573,UNKNOWN,Weekly,UNKNOWN,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2023-04-18.
Paddington Green Police Station additional documents,236dd,,UNKNOWN,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/236dd,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2023-03-09.
Datahub text search (test),2zj6q,This report allows you to search the development description field of records from the Planning London Dataabub (PLD). It provides basic data about the...,"This report allows you to search the development description field of records from the Planning London Dataabub (PLD). It provides basic data about the application. Data on the PLD is supplied by applicants and Planning Authorities. Due to the nature of how it is collected and assimilated, it is not checked for quality as it is received, and as such may require to be amended as data quality reviews are completed and specific analysis highlights deficiencies.",Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2zj6q,UNKNOWN,One off,UNKNOWN,UNKNOWN,UNKNOWN,Coordinates,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2023-02-15.
Paddington Green Police Station public consultation documents,2w46n,"Documents from the Paddington Green Police Station public consultation, Updated January 2023. Please note the file sizes as some of the files are extremely...","Documents from the Paddington Green Police Station public consultation, Updated January 2023. Please note the file sizes as some of the files are extremely large.",Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2w46n,UNKNOWN,One off,"PDF, ZIP",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2023-01-11.
London Plan AMR 17 tables and data,e66rn,The London Plan Annual Monitoring Report (AMR) 17 focuses on the period from 1st April 2019 to 31st March 2020. It provides information about progress being...,The London Plan Annual Monitoring Report (AMR) 17 focuses on the period from 1st April 2019 to 31st March 2020. It provides information about progress being made in implementing the policies and addressing the objectives of the London Plan 2016 by showing how London is performing against the 24 Key Performance Indicators (KPIs) identified in Chapter 8 of the London Plan 2016. PDFs of all of the London Plan AMRs can be downloaded from https://www.london.gov.uk/what-we-do/planning/implementing-london-plan/monitoring-london-plan,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e66rn,UNKNOWN,One off,"PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Borough,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2022-11-08.
Bishopsgate Goodsyard Technical Reports,e7xdm,,UNKNOWN,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e7xdm,Open Data Commons Public Domain Dedication and License (PDDL) — http://www.opendefinition.org/licenses/odc-pddl,Unknown,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2022-10-05.
London Plan Opportunity Areas,2jxjl,"Opportunity Areas are London’s major source of brownfield land with significant capacity for new housing, commercial and other development linked to...","Opportunity Areas are London’s major source of brownfield land with significant capacity for new housing, commercial and other development linked to existing or potential improvements to public transport accessibility. Typically they can accommodate at least 5,000 jobs or 2,500 new homes or a combination of the two, along with other supporting facilities and infrastructure. The Opportunity Area Planning Frameworks report sets out the background and other information including current progress on Opportunity Area Planning Frameworks. https://www.london.gov.uk/what-we-do/planning/implementing-london-plan/opportunity-areas",Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2jxjl,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"GEOPACKAGE, HTML",UNKNOWN,UNKNOWN,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"regeneration, planning, geo, development, planningconstraintsmap",snowflake,Medium,Topics: planning. Last updated: 2022-07-12.
Datahub prior approvals analysis December 2021,epqjg,This spreadsheet includes details of prior approvals from the Planning London Datahub in December 2021. It combines data available on the Datahub at the...,This spreadsheet includes details of prior approvals from the Planning London Datahub in December 2021. It combines data available on the Datahub at the time with with manual analysis designed to fill in gaps in application types. The aim was to achieve a more comprehensive analysis of the type and location of prior approvals in London than was possible at the time using just the Datahub. It is a one-off project.,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/epqjg,UNKNOWN,One off,SPREADSHEET,UNKNOWN,UNKNOWN,Point Location,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2022-03-18.
