title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
PLD - Live PBSA units,e16yj,This report shows the proposed student bedrooms (PBSA) that are currently live within the planning system. The data is taken from the Planning London Datahub.,This report shows the proposed student bedrooms (PBSA) that are currently live within the planning system. The data is taken from the Planning London Datahub.,Real Estate,PLD - Borough Data Group,https://data.london.gov.uk/dataset/e16yj,UNKNOWN,Realtime,UNKNOWN,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2025-01-31.
Mayoral Development Corporation Boundary,2yj48,GIS files showing the boundary of the new Mayoral Development Corporation following the consultation period from February to April 2011.,GIS files showing the boundary of the new Mayoral Development Corporation following the consultation period from February to April 2011.,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2yj48,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,ZIP,UNKNOWN,2011-01 to 2011-12,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"development, geo, planning, regeneration",snowflake,Medium,Topics: planning. Last updated: 2025-01-08.
Plot 1 at the former Bishopsgate Goodsyard Consultation Documents,2r78w,,UNKNOWN,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2r78w,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2024-11-27.
Wimbledon Golf Park Course Final Decision Notice & S106,2967q,,UNKNOWN,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2967q,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2024-11-18.
Part of Plot 5 at the former Bishopsgate Goodsyard Consultation Documents,246rx,,UNKNOWN,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/246rx,UNKNOWN,One off,"PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2024-10-18.
Springfield Hospital Hearing Documents ,206gj,,UNKNOWN,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/206gj,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2024-10-07.
NPPF 2024 GLA Consultation Response ,2ypow,,UNKNOWN,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2ypow,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2024-10-02.
Wimbledon Park Golf Course Hearing Documents,epq9w,,UNKNOWN,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/epq9w,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2024-09-27.
Wimbledon Park Golf Course Consultation Documents 9 May to 8 June 2024,e76xn,,UNKNOWN,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e76xn,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2024-07-18.
Wimbledon Park Golf Course post consultation documents,e66yw,,UNKNOWN,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e66yw,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2024-07-17.
