title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
Properties Vulnerable to Heat Impacts in London,e769n,"The Properties Vulnerable to Heat Impact report, produced by Arup, maps London's heat risk across homes, neighbourhoods, and essential properties in the...","The Properties Vulnerable to Heat Impact report, produced by Arup, maps London's heat risk across homes, neighbourhoods, and essential properties in the wake of climate change. The study focused on essential settings, emphasising areas where occupants are especially vulnerable to heat-related hazards. This included schools, hospitals, care homes residential properties and neighbourhoods. Properties Vulnerable to Heat Impact Report | London City Hall",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e769n,UNKNOWN,One off,"SPREADSHEET, ZIP",UNKNOWN,UNKNOWN,Lower Super Output Area,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"adaptation, resilience, climate change, environment",snowflake,Medium,"Topics: environment, housing. Last updated: 2024-05-07."
Solar energy polling,ex9yl,The GLA conducted a representative survey of Londoners to understand attitudes towards solar energy. The survey was carried out by YouGov for the GLA...,"The GLA conducted a representative survey of Londoners to understand attitudes towards solar energy. The survey was carried out by YouGov for the GLA between 5th – 11th October 2022, with a response of 1,089 London residents aged 18+. The figures have been weighted and are representative of all London adults (aged 18+).",Environment,GLA Opinion Research,https://data.london.gov.uk/dataset/ex9yl,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,"PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"environment, energy-supply",snowflake,Medium,"Topics: environment, transparency. Last updated: 2024-05-01."
London Atmospheric Emissions Inventory (LAEI) 2019 Air Quality Focus Areas,2zj76,"According to the LAEI 2019, there are 160 Air Quality Focus Areas in London. The Focus Areas are locations that not only exceed the EU annual mean limit...","According to the LAEI 2019, there are 160 Air Quality Focus Areas in London. The Focus Areas are locations that not only exceed the EU annual mean limit value for NO2 but are also locations with high human exposure. They were defined to address concerns raised by boroughs within their Local Air Quality Management (LAQM) review process and forecasted air pollution trends. This is not an exhaustive list of London’s hotspot locations, but where the GLA believe the problem to be most acute. 1. Supporting Information (.ZIP - 86KB) - Definition, methodology and list of focus areas LAEI 2016 2. GIS files (.ZIP - 44KB) - GIS geographies in ArcGIS and MapInfo formats. 3. Images (.ZIP - 78KB) - Maps with focus areas at both London and borough level. Update 26 04 2023: Maps have been updated to show ",Environment,GLA and TFL Air Quality,https://data.london.gov.uk/dataset/2zj76,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,ZIP,UNKNOWN,UNKNOWN,Borough,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"NO2, air quality, air pollution, nitrogen dioxide, exposure, population exposure, London, hotspots, LAEI, LAEI2019",snowflake,Medium,"Topics: environment, health. Last updated: 2024-04-24."
Ultra Low Emissions Zone 2019,v8onw,"The central London Ultra Low Emission Zone (ULEZ) was introduced to clean up London’s most polluted air. It started on 8 April 2019, operates in the...","The central London Ultra Low Emission Zone (ULEZ) was introduced to clean up London’s most polluted air. It started on 8 April 2019, operates in the existing central London Congestion Charge Zone, 24 hours a day, every day of the year. Vehicles must meet strict emission standards to drive in the central London ULEZ area, or pay a charge. It replaced the Toxicity Charge (T-Charge) in central London and is in addition to the Congestion Charge. For more information about the central London ULEZ please visit-https://tfl.gov.uk/modes/driving/ultra-low-emission-zone",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/v8onw,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"GEOJSON, GEOPACKAGE, ZIP",UNKNOWN,UNKNOWN,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"EV, air quality, pollution, MapLondon, airqualitymap",snowflake,Medium,"Topics: environment, transport. Last updated: 2024-01-11."
Inner Ultra Low Emissions Zone Expansion 2021,vdjx4,The Ultra Low Emission Zone will be expanded from the 25 October 2021 to include the area up to the North and South circular roads (from the Congestion...,"The Ultra Low Emission Zone will be expanded from the 25 October 2021 to include the area up to the North and South circular roads (from the Congestion Zone). ULEZ was introduced to clean up London’s most polluted air. It started on 8 April 2019, operates in the existing central London Congestion Charge Zone, 24 hours a day, every day of the year. Vehicles must meet strict emission standards to drive in the central London ULEZ area, or pay a charge. It replaced the Toxicity Charge (T-Charge) in central London and is in addition to the Congestion Charge. For more information about the central London ULEZ please visit-https://tfl.gov.uk/modes/driving/ultra-low-emission-zone",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/vdjx4,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"GEOJSON, GEOPACKAGE, ZIP",UNKNOWN,UNKNOWN,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"EV, air quality, pollution, MapLondon, airqualitymap",snowflake,Medium,"Topics: environment, transport. Last updated: 2024-01-11."
London Wide Ultra Low Emission Zone 2023,vd455,The Ultra Low Emission Zone (ULEZ) boundary expanded across all London boroughs on 29 August 2023 to help clear London’s air. Vehicles driving across London...,"The Ultra Low Emission Zone (ULEZ) boundary expanded across all London boroughs on 29 August 2023 to help clear London’s air. Vehicles driving across London must meet the ULEZ emission standards, or pay a daily charge. This includes residents within the ULEZ. Please visit ULEZ Expansion 2023 - Transport for London (tfl.gov.uk) for more information.",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/vd455,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"GEOJSON, GEOPACKAGE, ZIP",UNKNOWN,UNKNOWN,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: environment, transport. Last updated: 2024-01-11."
Central Activities Zone,23jxk,"The Central Activities Zone covers London’s geographic, economic and administrative core. It’s unique combination of uses should be promoted and enhanced...","The Central Activities Zone covers London’s geographic, economic and administrative core. It’s unique combination of uses should be promoted and enhanced while also improving its environment and attractiveness for residents, visitors and businesses alike. The GIS files show the indicative boundaries, please contact the relevant London Borough to confirm accuracy. NOTE: The boundaries are based on Ordnance Survey mapping and the data is published under Ordnance Survey's 'presumption to publish'.Contains OS data © Crown copyright and database rights 2019. Greater London Authority - Contains public sector information licensed under the Open Government Licence v3.0",Environment,Planning Constraints Map,https://data.london.gov.uk/dataset/23jxk,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,"GEOPACKAGE, HTML, ZIP",UNKNOWN,UNKNOWN,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"planningconstraintsmap, MapLondon",snowflake,Medium,"Topics: environment, housing, planning. Last updated: 2023-11-13."
Areas of Intensification,vdjql,Intensification Areas are built up areas with good existing or potential public transport links and can support redevelopment at higher than existing...,"Intensification Areas are built up areas with good existing or potential public transport links and can support redevelopment at higher than existing densities. They have significant capacity for new jobs and homes but at a level below that which can be achieved in the Opportunity Areas. The GIS files show the indicative boundaries, please contact the relevant London Borough to confirm accuracy. NOTE: The boundaries are based on Ordnance Survey mapping and the data is published under Ordnance Survey's 'presumption to publish'.Contains OS data © Crown copyright and database rights 2019. Greater London Authority - Contains public sector information licensed under the Open Government Licence v3.0",Environment,Planning Constraints Map,https://data.london.gov.uk/dataset/vdjql,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,"GEOPACKAGE, HTML, ZIP",UNKNOWN,UNKNOWN,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"planningconstraintsmap, MapLondon",snowflake,Medium,"Topics: environment, housing, planning. Last updated: 2023-11-13."
Croydon Reduction and Recycling Plan,29x80,This is the Reduction and Recycling Plan (RRP) for the London Borough of Croydon. London Local authorities are developing their Reduction and Recycling...,This is the Reduction and Recycling Plan (RRP) for the London Borough of Croydon. London Local authorities are developing their Reduction and Recycling Plans (RRPs) setting out key actions for cutting waste and boosting recycling for the period 2023 to 2026. The RRPs are used to drive and promote local activity that will also play an important role helping to achieve the Mayor’s London-wide targets to cut food waste by 50 per person and achieve 65 per cent municipal waste recycling by 2030. Click here to navigate to other Boroughs' reduction and recycling plans.,Environment,London Borough of Croydon (RRP),https://data.london.gov.uk/dataset/29x80,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,DOCUMENT,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,RRP,snowflake,Medium,Topics: environment. Last updated: 2023-11-07.
London Green and Blue Cover,emqzm,"The GLA have produced a dataset that provides a more accurate estimate of the extent of the London’s green infrastructure - the city’s parks, gardens,...","The GLA have produced a dataset that provides a more accurate estimate of the extent of the London’s green infrastructure - the city’s parks, gardens, trees, green spaces, rivers and wetlands, and features such as green roofs. The green cover layer was created by combining classified near-infrared aerial imagery (NDVI) with land use datasets and resulted in a green cover estimate for London of between 48-51 percent. The baseline is presented as a range to account for variations in the analysis of aerial imagery. The methodology is set out in the report below and a web map created to visualise the data. The final green cover layer is available to download in a geospatial format (shape files). Contains OS data © Crown copyright and database rights 2019. Contains Verisk Analytics GeoInformati",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/emqzm,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,"HTML, PDF, SPREADSHEET, ZIP",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: environment. Last updated: 2023-07-06.
