title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
"Economic Activity Rate, Employment Rate and Unemployment Rate by Ethnic Group & Nationality, Borough",2r8lm,"Economic activity rates, employment rates and unemployment rates broken down by ethnic group. The economically active population comprises those who are...","Economic activity rates, employment rates and unemployment rates broken down by ethnic group. The economically active population comprises those who are either employed or unemployed and excludes those who are economically inactive. The data are taken from the Annual Population Survey (APS), produced by the Office for National Statistics.",Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2r8lm,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2005-01 to 2024-03,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"economic-activity, employment-status, economic-inactivity, employment, gender, unemployment, borough-economic",snowflake,Medium,Topics: employment-and-skills. Last updated: 2025-08-15.
Skills Bootcamps for Londoners,ex97r,"Skills Bootcamps for Londoners aim to help Londoners aged 19+ to enter employment, upskill or change career and are open to adults who are full-time or...","Skills Bootcamps for Londoners aim to help Londoners aged 19+ to enter employment, upskill or change career and are open to adults who are full-time or part-time employed, self-employed or unemployed, as well as adults returning to work after a break. Bootcamp training courses provide access to in-demand sector specific skills training and provide a guaranteed job interview on completion. In addition to technical training, learners will also receive guidance on entering professional working environments to fully prepare them for new roles. More information on the programme can be found here . The Skills Bootcamp for Londoners data is a summary of provider-reported Skills Bootcamps starts, completions and outcomes from courses funded by the Greater London Authority. Wave 3 data includes Boo",Demographics,Greater London Authority (GLA),https://data.london.gov.uk/dataset/ex97r,UNKNOWN,Annual,"PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Borough,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"Skills and Employment, skills for londoners, Employment, skills",snowflake,Medium,Topics: employment-and-skills. Last updated: 2025-07-29.
Green Job Postings,23607,"About this dataset This page presents experimental analysis related to green jobs and skills in London, using online job postings data provided by...","About this dataset This page presents experimental analysis related to green jobs and skills in London, using online job postings data provided by Lightcast. This near real-time data can be used to help track and assess the demand for green expertise in London. When using outputs from this analysis it is important to be aware of the following caveats: The methodology used to identify green job postings remains experimental and subject to revision. Online job postings may not fully reflect the overall composition of vacancies in the London labour market, as the number of vacancies is more evenly distributed across occupational groups in other data sources . The analysis is not intended to be comprehensive or exhaustive. It is a snapshot analysis of key data as it pertains to London. The ana",Demographics,Greater London Authority (GLA),https://data.london.gov.uk/dataset/23607,Other (Not Open),Quarterly,HTML,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"green jobs, green economy, job-postings, vacancies, skills, employment, labour market",snowflake,Medium,"Topics: employment-and-skills, environment. Last updated: 2025-07-16."
Economic Inactivity Rate by Broad Ethnic Group (working-age),20o7k,Economic inactivity rates broken down by ethnic group. The economically inactive population is comprised of those who are unable or do not wish to enter...,"Economic inactivity rates broken down by ethnic group. The economically inactive population is comprised of those who are unable or do not wish to enter employment. The data are taken from the Annual Population Survey, produced by the Office for National Statistics.",Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/20o7k,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2004-01 to 2024-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"employment-status, unemployment, ethnic-group, economic-inactivity, economic-activity, gender, employment, borough-economic",snowflake,Medium,Topics: employment-and-skills. Last updated: 2025-07-01.
London Learner Survey,e6650,"From 1 August 2019, the Secretary of State for Education delegated responsibility for the commissioning, delivery and management of London’s Adult Education...","From 1 August 2019, the Secretary of State for Education delegated responsibility for the commissioning, delivery and management of London’s Adult Education Budget (AEB) to the Mayor of London. The AEB helps Londoners to get the skills they need to progress both in life and work. The overarching aim of London’s AEB is to make adult education in London even more accessible, impactful and locally relevant. Through the London Learner Survey (LLS), the GLA are measuring how learners’ lives change after they complete their learning, whether that is, for instance, improvements in their health and wellbeing, progression in work or learning or entering new employment. The LLS surveys learners who have participated in GLA- funded AEB learning aims during the academic year. The survey focuses on sev",Demographics,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e6650,UNKNOWN,Unknown,"HTML, PDF",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"adult education, Skills and Employment, skills for londoners, survey, adult education budget",snowflake,Medium,Topics: employment-and-skills. Last updated: 2025-06-26.
"Employment Rates by Gender and Age or Disability, Borough",2jklj,"Employment rates broken down by gender, age or disability. The data are taken from the Annual Population Survey (APS), produced by the Office for National...","Employment rates broken down by gender, age or disability. The data are taken from the Annual Population Survey (APS), produced by the Office for National Statistics. Employment Rate by Gender, for working age, and Age groups: 16-24, 25-34, 35-49, 50-64, and disability groups: All disabled, Both DDA & also work-limiting, DDA only disabled, Work-limiting only disabled, Not disabled, recently replaced with: Equality Act core or work-limiting disabled, EA core disabled, Work-limiting disabled, Not EA core or work-limiting disabled. 18/03/2015 Data has been reweighted in line with the latest ONS estimates.",Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2jklj,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2005-01 to 2024-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"economic-inactivity, employment, economic-activity, gender, employment-status, unemployment, disability, age, borough-economic",snowflake,Medium,"Topics: employment-and-skills, young-people. Last updated: 2025-06-09."
"Employment by Occupation Type and Gender, Borough",2z05n,"Employment rates broken down by major occupation group and gender. The data are taken from the Annual Population Survey (APS), produced by the Office for...","Employment rates broken down by major occupation group and gender. The data are taken from the Annual Population Survey (APS), produced by the Office for National Statistics. 95% confidence intervals are included. Numbers are rounded to the nearest hundred. 18/03/2015 Data has been reweighted in line with the latest ONS estimates. Includes Major Occupation groups: 1: managers and senior officials 2: professional occupations 3: associate prof & tech occupations 4: administrative and secretarial occupations 5: skilled trades occupations 6: personal service occupations 7: sales and customer service occupations 8: process, plant and machine operatives 9: elementary occupations The relationship between Standard Occupational Classification 2010 and Standard Occupational Classification 2020 info ",Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2z05n,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2005-01 to 2024-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"employment, economic-inactivity, unemployment, economic-activity, employment-status, gender, borough-economic",snowflake,Medium,Topics: employment-and-skills. Last updated: 2025-06-03.
Economic Activity by Gender,2k8z8,Economic activity rates broken down by gender. The economically active population comprises those who are either employed or unemployed and excludes those...,"Economic activity rates broken down by gender. The economically active population comprises those who are either employed or unemployed and excludes those who are economically inactive. The data are taken from the Annual Population Survey, produced by the Office for National Statistics.",Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2k8z8,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2005-01 to 2024-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"merton, greenwich, barking-and-dagenham, bexley, camden, bromley, hounslow, barnet, employment, city-of-london, croydon, waltham-forest, southwark, ealing, hackney, islington, lewisham, haringey, newham, kensington-and-chelsea, gender, tower-hamlets, unemployment, wandsworth, havering, redbridge, employment-status, economic-inactivity, harrow, economic-activity, brent, lambeth, richmond-upon-thames, hillingdon, hammersmith-and-fulham, sutton, westminster, kingston-upon-thames, enfield, borough-economic",snowflake,Medium,Topics: employment-and-skills. Last updated: 2025-05-14.
"Employment by Industry, Borough",29jxq,Employment rates for those aged 16+ broken down by industrial classification. The data are taken from the Annual Population Survey (APS) produced by the...,"Employment rates for those aged 16+ broken down by industrial classification. The data are taken from the Annual Population Survey (APS) produced by the Office for National Statistics. Includes the Major Industry Classes: Agriculture and fishing, Energy and water, Manufacturing, Construction, Distribution, hotels and restaurants, Transport and communications, Banking, finance and insurance, Public admin. education and health, Other services Includes all people in employment, regardless of age 18/03/2015 Data has been reweighted in line with the latest ONS estimates.",Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/29jxq,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2005-01 to 2024-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"economic-activity, employment, economic-inactivity, unemployment, gender, employment-status, sic2007, borough-economic",snowflake,Medium,Topics: employment-and-skills. Last updated: 2025-05-12.
"Economic Inactivity by Gender, Borough",vd6z5,Economic inactivity rates broken down by gender for local authorities in London. The economically inactive population is comprised of those who are unable...,"Economic inactivity rates broken down by gender for local authorities in London. The economically inactive population is comprised of those who are unable or do not wish to enter employment. Working age Economic Inactivity by Gender, and Inactivity rates by reason (working age). Reasons are: Student, Looking after family/home, Temporary sick, Long-term sick, Discouraged, Retired, Other, Economically inactive who want a job, Economically inactive who do not want a job. The data are taken from the Annual Population Survey, produced by the Office for National Statistics. 18/03/2015 Data has been reweighted in line with the latest ONS estimates.",Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/vd6z5,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,"CSV, SPREADSHEET",UNKNOWN,2005-01 to 2024-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"gender, economic-inactivity, employment, employment-status, unemployment, economic-activity, borough-economic",snowflake,Medium,Topics: employment-and-skills. Last updated: 2025-04-30.
