title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
Employee jobs in London’s night time industries paid less than the London Living Wage,2408x,Employee jobs in London’s night time industries paid less than the London Living Wage. This dataset is included in the Greater London Authority's Night Time...,Employee jobs in London’s night time industries paid less than the London Living Wage. This dataset is included in the Greater London Authority's Night Time Observatory. Click here to find out more.,Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2408x,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,SPREADSHEET,UNKNOWN,2011-04 to 2017-04,Region,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,nto,snowflake,Medium,Topics: employment-and-skills. Last updated: 2020-11-30.
"Children Living in Workless Households, Region",2jk6m,Proportion of children living in workless households Children aged 0-15 living in a household including at least one person aged 16 to 64. with no person in...,"Proportion of children living in workless households Children aged 0-15 living in a household including at least one person aged 16 to 64. with no person in employment. Percentages are based on children living in working-age households with known economic activity status. Source: Annual Population Survey Household datasets, ONS",Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2jk6m,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2004-01 to 2019-12,Region,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"Children, Worklessness, Households, poverty, young people",snowflake,Medium,Topics: employment-and-skills. Last updated: 2020-11-26.
Adult learning polling,epord,The GLA undertook online polling to explore Londoner’s experiences and views on adult learning. The survey was carried out by YouGov for the GLA between...,"The GLA undertook online polling to explore Londoner’s experiences and views on adult learning. The survey was carried out by YouGov for the GLA between 12th – 15 th October 2020, with a response of 1,052 London residents aged 18+. The figures were weighted to be representative of all London adults.",Demographics,GLA Opinion Research,https://data.london.gov.uk/dataset/epord,UNKNOWN,Unknown,"PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,Skills and Employment,snowflake,Medium,Topics: employment-and-skills. Last updated: 2020-11-01.
Jobs by age and gender,vqm7d,Jobs by age of gender is a quaterly measure of the number of jobs in the UK broken down by age and gender.,Jobs by age of gender is a quaterly measure of the number of jobs in the UK broken down by age and gender.,Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/vqm7d,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,"CSV, SPREADSHEET",UNKNOWN,2004-01 to 2020-06,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: employment-and-skills. Last updated: 2020-10-27.
"Apprenticeships Starts and Completions, Region and Local Authority",exp4r,Table shows numbers and index change since 2005/06 of apprenticeship starts and completions. Apprenticeships are paid jobs that incorporate on- and...,"Table shows numbers and index change since 2005/06 of apprenticeship starts and completions. Apprenticeships are paid jobs that incorporate on- and off-the-job training leading to nationally recognised qualifications. As an employee, Apprentices earn as they learn and gain practical skills in the workplace. An Apprenticeship framework contains the following separately certified elements. • A knowledge-based element (the theoretical knowledge underpinning a job in a certain occupation and industry, typically certified via a Technical Certificate). • A competence-based element (the ability to discharge the functions of a certain occupation, typically certified via work-based assessed national vocational qualifications - NVQs). • Transferable skills (literacy and numeracy) - key skills / func",Demographics,Department for Education,https://data.london.gov.uk/dataset/exp4r,Creative Commons Attribution — http://www.opendefinition.org/licenses/cc-by,Annual,SPREADSHEET,UNKNOWN,2005-01 to 2019-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"apprenticeships, the-data-service, young-people, jobs, economic-fairness, borough-economic",snowflake,Medium,"Topics: employment-and-skills, young-people. Last updated: 2020-10-21."
Characteristics of Night Time Workers,29xj0,"Numbers and proportions of London's night time workers broken down by ethnic group, country of birth, age and sex. This dataset is included in the Greater...","Numbers and proportions of London's night time workers broken down by ethnic group, country of birth, age and sex. This dataset is included in the Greater London Authority's Night Time Observatory. Click here to find out more.",Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/29xj0,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,SPREADSHEET,UNKNOWN,2017-04 to 2020-06,Region,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,nto,snowflake,Medium,Topics: employment-and-skills. Last updated: 2020-10-09.
Jobs by occupation and highest qualification,2zw8q,"Estimates of number of jobs by industry sector, occupation and highest qualification of the jobholder. The data is taken from the Annual Population Survey...","Estimates of number of jobs by industry sector, occupation and highest qualification of the jobholder. The data is taken from the Annual Population Survey and derived by the Office of National Statistics in response to ad hoc requests: 005357 covers the period 2002 to 2010, 004985 covers the period 2011 to 2014, 005733 covers the year 2015. The data covers the period 2002-2015 and is available for job numbers by occupation (1-digit SOC), job numbers by highest qualification held and occupation, and job numbers by industry by occupation (1-digit SIC). The next release of APS data is expected in April 2017.",Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2zw8q,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,"CSV, SPREADSHEET",UNKNOWN,1996-01 to 2016-04,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: employment-and-skills. Last updated: 2020-02-12.
"ONS Model-Based Income Estimates, MSOA",e113d,The small area model-based income estimates are the official estimates of average (mean) household income at the middle layer super output area (MSOA) level...,"The small area model-based income estimates are the official estimates of average (mean) household income at the middle layer super output area (MSOA) level in England and Wales for 2011/12, 2013/14 and 2015/16. For 2015-16 the figures are average annual income. For 2013/14 and 2011/12 the figures are average weekly income. They are calculated using a model based method to produce the following four estimates of income using a combination of survey data from the Family Resources Survey, and previously published data from the 2011 Census and a number of administrative data sources. The four different measures of income are: Total household income Net household income Net household income (equivalised) before housing costs Net household income (equivalised) after housing costs Total annual h",Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/e113d,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,SPREADSHEET,UNKNOWN,2011-04 to 2016-03,Middle Super Output Area,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"income, msoa, average, poverty, wealth, borough-economic, nto",snowflake,Medium,Topics: employment-and-skills. Last updated: 2019-10-17.
GLA Claimant Count Model Output,ep8xy,The percentage of the economically active population who are claiming Job Seekers Allowance (JSA). Output from the GLA claimant count model which uses...,"The percentage of the economically active population who are claiming Job Seekers Allowance (JSA). Output from the GLA claimant count model which uses administrative counts of Job Seekers and expresses them as a percentage of the labour force using GLA projections of the economically active population. Designed to complement ONS claimant count rates which use the whole population as the denominator. From October 2015, the series included here is JSA CLAIMANTS ONLY. Output from the GLA ward level Claimant Count Model for 2015. There have been changes to the data published to create these rates. From May 2015, the official claimant count data changed at national and regional levels to include all claimants of Universal Credit not in employment (including those not subject to work related cri",Demographics,Greater London Authority (GLA),https://data.london.gov.uk/dataset/ep8xy,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Ward,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"job-seekers, labour-market, unemployment, employment, youth, borough, ward, borough-economic",snowflake,Medium,"Topics: employment-and-skills, young-people. Last updated: 2019-10-17."
DWP Working-Age Client Group by Ward,ep8ld,"All people of working-age claiming benefits. Data presented here by gender, out-of-work group and those aged under 25. Figures under 500 are subject to high...","All people of working-age claiming benefits. Data presented here by gender, out-of-work group and those aged under 25. Figures under 500 are subject to high sampling variation and should be used with caution. The rates are calculated using resident working-age ONS population mid-year estimates (from NOMIS) The benefits totals come from DWP and are available from NOMIS. https://www.nomisweb.co.uk Other benefits data for small areas are also available, including: Income support, Incapacity Benefit, Disability Living Allowance, Pension Credit and State Pension. Benefits included in the DWP client group are Income Support, Jobseekers Allowance, Incapacity Benefit, Severe Disablement Allowance and Disability Living Allowance. Numbers are in the City at ward level are too small to disclose. Data",Demographics,Department for Work and Pensions,https://data.london.gov.uk/dataset/ep8ld,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Quarterly,SPREADSHEET,UNKNOWN,1999-11 to 2016-11,Ward,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"income, wards, benefits, borough-economic",snowflake,Medium,"Topics: employment-and-skills, income-poverty-welfare. Last updated: 2019-10-17."
