title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
Asylum Application statistics,2n13n,"This report summarises trends in new applications for asylum to the UK, and the numbers of outstanding applications.","This report summarises trends in new applications for asylum to the UK, and the numbers of outstanding applications.",Other,GLA Demography,https://data.london.gov.uk/dataset/2n13n,UNKNOWN,One off,"CSV, HTML",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: business-and-economy, demographics, planning. Last updated: 2023-06-06."
"Pay and Inflation Trends in London and the UK, 2010-2022",vd4po,Introduction This note summarises trends in pay in London and the UK since 2010 and compares them to inflation trends. The focus is on median gross weekly...,"Introduction This note summarises trends in pay in London and the UK since 2010 and compares them to inflation trends. The focus is on median gross weekly earnings for all employees (full- and part-time) working in London. The counterfactual analysis is based on annual pay estimates. Notes on the data The employee pay estimates in this note do not cover self-employed jobs and come from a survey of UK businesses. There are, moreover, several discontinuities in the ONS ASHE series (e.g. in 2004, 2006, 2011 and 2021). The growth rates calculated over these periods are illustrative, not precise figures. During the pandemic earnings estimates were affected by compositional changes and the furlough scheme, making interpretation more difficult. Data collection disruption and lower response rates ",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/vd4po,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"employment, labour market, earnings",snowflake,Medium,"Topics: business-and-economy, employment-and-skills, income-poverty-welfare. Last updated: 2023-06-05."
Domestic Migration,20619,The Covid-19 pandemic impacted both domestic and international migration patterns. This briefing is intended to provide a summary of pre-pandemic domestic...,"The Covid-19 pandemic impacted both domestic and international migration patterns. This briefing is intended to provide a summary of pre-pandemic domestic migration relating to London, to provide a baseline against which new data can be compared. The Office for National Statistics provide annual data on internal migration moves into and out of each local authority in England and Wales, and for this report we used the data for the year ending mid 2020 that were released in June 2021.",Other,GLA Demography,https://data.london.gov.uk/dataset/20619,Creative Commons Non-Commercial (Any) — http://creativecommons.org/licenses/by-nc/2.0/,One off,"CSV, HTML",UNKNOWN,UNKNOWN,Borough,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"Population, Migration, Employment, Demography, Boroughs",snowflake,Medium,"Topics: business-and-economy, demographics, employment-and-skills, planning. Last updated: 2023-05-25."
Monitoring the employment impact of mayoral programmes and initiatives,emxo5,GLA Economics has produced a report ‘Monitoring the employment impact of mayoral programmes and initiatives’. The analysis allows us to estimate the number...,"GLA Economics has produced a report ‘Monitoring the employment impact of mayoral programmes and initiatives’. The analysis allows us to estimate the number of jobs associated with GLA Group-led activity from the start of the Mayoral term (2016). The data available to download here shows gross jobs by job type, programme and policy area. Please note the report was amended on 18 May 2023 to reflect more up-to-date figures on the number of affordable home starts from the Affordable Housing Programme. This update reflects a change from 96,360 homes in December 2022 to 116,782 homes, as of March 2023. In addition, some terminology in the report was changed to specify clearly that the estimate provided is based on housing starts.",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/emxo5,UNKNOWN,Annual,"PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"employment, mayoral, apprenticeships, Skills and Employment, skills, workplace jobs, GLA group",snowflake,Medium,"Topics: business-and-economy, championing-london, employment-and-skills. Last updated: 2023-05-18."
London Industrial Land Supply Study,2jy30,"AECOM, with Avison Young and Maccreanor Lavington undertook a comprehensive review and update of the London industrial land supply baseline for the GLA. It...","AECOM, with Avison Young and Maccreanor Lavington undertook a comprehensive review and update of the London industrial land supply baseline for the GLA. It builds on the London Industrial Land Supply Study 2015 and also gives an overview of businesses/employment in industrial activities and the industrial property market. The Executive Summary of the new study report is available within the Economy section of the London Plan Evidence | London City Hall website. The Main Report and the Appendices are available below. Appendix A includes details on the quantity of industrial land uses for different London geographies over time. Appendix B assesses the economic function, character and role of Strategic Industrial Locations (SILs) in the capital. Appendix C explores an approach to assess the t",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2jy30,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: business-and-economy, planning. Last updated: 2023-04-05."
London Business Survey 2022,e16wp,"In 2014 the Office for National Statistics (ONS) designed the London Business Survey (LBS), on behalf of the London Enterprise Panel and the GLA. In 2021...","In 2014 the Office for National Statistics (ONS) designed the London Business Survey (LBS), on behalf of the London Enterprise Panel and the GLA. In 2021 the GLA requested an alternative to the London Business Survey, to provide a snapshot of businesses in London without the use of a bespoke survey. As such the ONS - London team has compiled various published datasets from multiple sources into a singular workbook. It is important to note that all data in this workbook is already in the public realm and has been compiled into this format for the convenience of users. As part of this project some bespoke adhoc data requests were produced to best match the original questions from the 2014 survey questions (where possible). Data is provided at the London or local authority level where it is p",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e16wp,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,SPREADSHEET,UNKNOWN,UNKNOWN,Borough,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"Economic Activity, Business, Sectors, business births, business failures, economy, employess, training, sme, exports, imports, COVID-19, workforce, working from home, confidence, EU, tariffs, revenue, profitability, skills, supply chains",snowflake,Medium,Topics: business-and-economy. Last updated: 2023-02-28.
Secondary sites,v86m3,"This dataset shows our secondary sites and a number of attributes including oil natural air natural (ONAN) ratings, spatial coordinates, customer counts,...","This dataset shows our secondary sites and a number of attributes including oil natural air natural (ONAN) ratings, spatial coordinates, customer counts, whether a site is indoor/outdoor, the address, substation name, alias and its primary feeder.",Other,UK Power Networks,https://data.london.gov.uk/dataset/v86m3,Creative Commons Attribution — http://www.opendefinition.org/licenses/cc-by,Monthly,HTML,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"electricity, Electric vehicle, power, substation",snowflake,Medium,"Topics: business-and-economy, environment, planning. Last updated: 2023-02-20."
Google Mobility by Borough,vqzm4,These data provide evidence of how movement in London was been affected by the various control measures for COVID-19 and how much they recovered once those...,"These data provide evidence of how movement in London was been affected by the various control measures for COVID-19 and how much they recovered once those measures were eased. NOTE: Google stopped updates on 15th Oct 2022 This page summarises changes in activity from baseline obtained from Google's Mobility Report including: Retail and recreation Grocery and pharmacy Parks Transit stations Workplaces percent Residential Google collects location data shared by users of Android smartphones, and compares the time and duration of visits to locations to the median values on the same day of the week in the five weeks from 3 Jan 2020.",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/vqzm4,Other (Not Open),One off,CSV,UNKNOWN,UNKNOWN,Borough,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"highstreetdata, CAZmodel",snowflake,Medium,"Topics: business-and-economy, covid-19, transport. Last updated: 2023-02-02."
Labour force with no or low qualifications,2ko73,Number and rate of residents aged 18-64 who have no or low qualifications. Low qualifications are defined as anyone who's highest level of qualification is...,Number and rate of residents aged 18-64 who have no or low qualifications. Low qualifications are defined as anyone who's highest level of qualification is NVQ Level 1 (i.e. 1-4 GCSEs or equivalent). This dataset is one of the Greater London Authority's measures of Economic Fairness. Click here to find out more.,Other,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2ko73,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,SPREADSHEET,UNKNOWN,2011-01 to 2021-12,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,economic-fairness,snowflake,Medium,"Topics: business-and-economy, employment-and-skills. Last updated: 2023-01-11."
GLA High Street Boundaries - map,2knnd,Boundaries of High Streets as developed by the Regeneration team at the Greater London Authority. NOTE: these boundaries will be used when sharing data...,"Boundaries of High Streets as developed by the Regeneration team at the Greater London Authority. NOTE: these boundaries will be used when sharing data about High Street spend and footfall. They reflect the wider uses of High Streets including community, public and cultural, in addition to concentrations of retail units. GIS files also available to download here .",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2knnd,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,HTML,UNKNOWN,UNKNOWN,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"highstreetdata, Busyness",snowflake,Medium,"Topics: business-and-economy, covid-19, planning. Last updated: 2022-12-13."
