"title","slug","short_description","long_description","category","provider","source_url","licence","update_frequency","format","record_count","date_coverage","geographic_coverage","access_method","schema_fields","sample_rows","tags","access_type","priority","notes"
"London Fire Brigade Home Fire Safety Visits","lfb-home-fire-safety-visits","Number of free home fire safety visits carried out by LFB across London boroughs each year.","Annual and quarterly counts of home fire safety visits (HFSVs) carried out by the London Fire Brigade, broken down by London borough. HFSVs are free visits where LFB staff provide fire safety advice and install smoke alarms. Data covers the number of visits, smoke alarms fitted, and whether the household was considered vulnerable. Used to track prevention activity and borough-level targeting of at-risk households.","Public Safety","London Fire Brigade","https://data.london.gov.uk/dataset/home-fire-safety-visits","Open Government Licence v3.0","Quarterly","Excel","~32 boroughs x quarterly periods","2010 to present","Greater London","Free bulk download","Borough|string|London borough name; Year|integer|Financial year; Quarter|string|Quarter e.g. Q1 April-June; HFSVs_Total|integer|Total home fire safety visits; SmokeAlarmsInstalled|integer|Number of smoke alarms fitted; VulnerableHouseholds|integer|Visits to vulnerable households","Hackney,2022/23,Q1,450,312,180; Tower Hamlets,2022/23,Q1,398,285,165; Westminster,2022/23,Q1,310,220,140","fire safety, home visits, smoke alarms, London, prevention, LFB, borough, vulnerable","snowflake","Low","Companion dataset to LFB Incident Records. Useful for correlating prevention activity with fire incidence rates."
"London Fire Brigade Regulatory Fire Safety Inspections","lfb-regulatory-fire-safety-inspections","All regulatory fire safety inspections and enforcement actions by LFB under the Fire Safety Order since 2020.","Monthly-updated list of fire safety inspections and enforcement visits carried out by LFB Inspecting Officers under the Regulatory Reform (Fire Safety) Order 2005. Covers premises visited, inspection type, enforcement notices issued, and outcome. Updated one month in arrears. Covers the last 5 years of inspection data. Useful for commercial property due diligence, insurance risk assessment, and building safety compliance.","Public Safety","London Fire Brigade","https://data.london.gov.uk/dataset/regulatory-fire-safety-inspections-and-audits","Open Government Licence v3.0","Monthly","CSV","~10,000 inspections per year","2020 to present (rolling 5-year window)","Greater London","Free bulk download","InspectionDate|date|Date of inspection; PremisesName|string|Name of premises inspected; PremisesAddress|string|Address of premises; Borough|string|London borough; InspectionType|string|Type of inspection e.g. Audit/Revisit; EnforcementAction|string|Action taken if any; Outcome|string|Result of inspection","15/01/2024,City Tower Hotel,1 Tower Bridge Road,Southwark,Audit,None,Satisfactory; 20/01/2024,Canary Wharf Shopping Centre,Canada Square,Tower Hamlets,Enforcement Visit,Enforcement Notice,Non-compliant","fire safety, inspections, enforcement, commercial property, compliance, LFB, London, building safety","snowflake","Medium","Covers Regulatory Reform (Fire Safety) Order 2005 inspections only. Does not include domestic premises. Updated one month in arrears."
"TfL Public Transport Journeys by Type","tfl-public-transport-journeys-by-type","Number of journeys on the London public transport network by TfL reporting period and mode since 2010.","Total journeys on the TfL public transport network broken down by mode of transport: bus, Underground, DLR, Overground, Tram, Elizabeth line, and cable car. Data is provided by TfL reporting period (13 periods per year). Covers from period 1 2010/11 to present. Does not adjust for varying period lengths. Essential for tracking modal shift, post-COVID recovery, and demand trends across London's transport network.","Transportation","Transport for London (TfL)","https://data.london.gov.uk/dataset/public-transport-journeys-type-transport","Open Government Licence v3.0","Monthly","Excel, CSV","~800 rows (period x mode)","Period 1 2010/11 to present","Greater London","Free bulk download","Period|string|TfL reporting period e.g. 2023/24 P01; Journeys_Bus|integer|Bus journeys millions; Journeys_Underground|integer|Underground journeys millions; Journeys_DLR|integer|DLR journeys millions; Journeys_Overground|integer|Overground journeys millions; Journeys_ElizabethLine|integer|Elizabeth line journeys millions; Journeys_Tram|integer|Tram journeys millions","2023/24 P01,163.4,35.2,9.8,14.1,22.3,3.1; 2023/24 P02,168.2,36.1,10.0,14.5,23.0,3.2; 2022/23 P13,155.0,31.8,9.1,12.9,18.4,2.9","transport, journeys, bus, underground, tube, TfL, London, modal, DLR, overground","both","High","Period lengths vary (P1 and P13 differ). Data not adjusted for period length differences. Useful for year-on-year comparison by period."
"TfL Santander Cycle Hire Scheme","tfl-santander-cycle-hire","Total daily and monthly Santander Cycle Hire hires across London from launch in July 2010 to present.","Total number of hires of the TfL Santander Cycle Hire Scheme (formerly Barclays Cycle Hire) by day, month, and year from launch on 30 July 2010 to present. Also includes individual journey data available via the TfL API and journey data archive, with start/end station, duration, and bike ID. The scheme has grown from 315 docking stations at launch to over 850. Used for active travel analysis and cycling infrastructure planning.","Transportation","Transport for London (TfL)","https://data.london.gov.uk/dataset/number-bicycle-hires","Open Government Licence v3.0","Monthly","Excel, CSV","~5,000 rows (daily hires); ~100 million individual journeys in archive","30 July 2010 to present","Greater London","Free bulk download; journey-level data at cycling.data.tfl.gov.uk","Date|date|Calendar date; NumberOfHires_Day|integer|Total hires that day; NumberOfHires_Month|integer|Total hires that month; NumberOfHires_Year|integer|Total hires that calendar year","01/07/2023,28450,,,; 01/08/2023,31200,,,; 2023,,,,12456789","cycling, bike hire, Santander, TfL, London, active travel, Barclays, docking stations","both","Medium","Aggregate daily counts in this dataset. Individual journey data (start/end dock, duration, bike ID) available separately at cycling.data.tfl.gov.uk/usage-stats/."
"TfL Congestion Charge Zone Camera Captures","tfl-congestion-charge-camera-captures","Monthly ANPR camera captures and confirmed vehicles seen in the London Congestion Charge Zone from 2010.","Monthly counts of Automatic Number Plate Recognition (ANPR) camera captures and confirmed unique vehicles seen in the London Congestion Charge Zone during charging hours. Camera captures from July 2010; confirmed vehicle counts from October 2016. Captures represent individual plate reads; confirmed vehicles are unique daily vehicle counts. Useful for traffic flow analysis, compliance monitoring, and urban mobility research.","Transportation","Transport for London (TfL)","https://data.london.gov.uk/dataset/camera-captures-and-confirmed-vehicles-congestion-charge-zone","Open Government Licence v3.0","Monthly","Excel","~150+ months of data","July 2010 to present (captures); October 2016 to present (confirmed vehicles)","Greater London — Congestion Charge Zone","Free bulk download","Month|string|Reference month e.g. Jul-2023; CameraCaptures|integer|Total ANPR camera captures during charging hours; ConfirmedVehicles|integer|Unique confirmed vehicles seen in CCZ per day average","Jul-2023,8450000,62000; Aug-2023,7980000,58500; Sep-2023,8720000,64200","congestion charge, ANPR, traffic, London, vehicles, CCZ, TfL, cameras, urban mobility","snowflake","Medium","Does not include ULEZ or LEZ camera data. Captures count individual reads; confirmed vehicles count unique daily entries."
"TfL Unified API","tfl-unified-api","Real-time and timetabled data across all TfL modes including arrivals, stops, disruptions, journey planning, and fares.","TfL's open REST API providing unified access to data across all transport modes: bus, Tube, DLR, Overground, Elizabeth line, Tram, River Bus, National Rail within London, and cycling. Endpoints cover live arrivals, stop information, disruptions, journey planning, fare calculations, and road traffic disruptions. Rate limited to 500 requests per minute with free registration. Used by thousands of third-party apps. Data returned as structured JSON.","Transportation","Transport for London (TfL)","https://api.tfl.gov.uk/","Open Government Licence v3.0","Real-time","REST API, JSON","~11 million stop visits per day","Real-time; historical data limited","Greater London","Free API — registration recommended for higher rate limits","id|string|Line or stop identifier; name|string|Stop or line name; vehicleId|string|Vehicle identifier; timeToStation|integer|Seconds until arrival; towards|string|Destination display text; currentLocation|string|Last known location; expectedArrival|datetime|Expected arrival ISO8601; modeName|string|Transport mode","{""id"":""490003029W"",""name"":""Aldwych"",""vehicleId"":""LT23"",""timeToStation"":90,""towards"":""Liverpool Street"",""modeName"":""bus""}","TfL, transport, API, bus arrivals, tube, London, real-time, journey planner, disruptions","api","High","Swagger UI at https://api.tfl.gov.uk/swagger/ui. Register at api-portal.tfl.gov.uk. Some endpoints require paid subscription for higher volumes. Historical timetable bulk data also available separately."
"UK Power Networks Interruptions Incentive Scheme","ukpn-interruptions-incentive-scheme","Detailed data on UK Power Networks unplanned power fault events in London, East and South East England.","UK Power Networks publishes detailed unplanned fault data under the Ofgem Interruptions Incentive Scheme (IIS), covering its distribution network across London, the East of England, and the South East. Each record includes fault start/end time, number of customers affected, restoration stages, cause, and main equipment involved. Useful for energy infrastructure analysis, resilience planning, and supply reliability research.","Energy","UK Power Networks","https://data.london.gov.uk/dataset/interruptions-incentive-scheme","Open Government Licence v3.0","Quarterly","Excel, CSV","~50,000 fault events per year","2015 to present","London, East of England, South East England","Free bulk download","FaultDate|date|Date fault occurred; FaultStartTime|datetime|Fault start timestamp; FaultEndTime|datetime|Fault restoration timestamp; CustomersAffected|integer|Number of customers interrupted; CauseCode|string|Cause of interruption; EquipmentType|string|Type of equipment involved; LicenceArea|string|UKPN licence area; ExcludedFromIIS|boolean|Whether excluded from scheme metrics","15/03/2023,15/03/2023 14:23,15/03/2023 16:45,450,Third Party Interference,HV Cable,Eastern,No; 20/03/2023,20/03/2023 09:10,20/03/2023 11:30,1200,Equipment Failure,Transformer,London,No","power, electricity, network, faults, interruptions, UKPN, London, energy, Ofgem, reliability","snowflake","Medium","IIS scheme measures customer interruptions (CI) and customer minutes lost (CML). Data covers all three UKPN licence areas. Companion datasets include LCT connected data and DFES scenarios."
"UK Power Networks Low Carbon Technologies Connected","ukpn-low-carbon-technologies","Volume of domestic low carbon technologies (EVs, solar, heat pumps) connected to UK Power Networks grid by LSOA.","Dataset from UK Power Networks showing volumes of domestic low carbon technology (LCT) connections for both generation and demand devices under 1MW, broken down by Lower Super Output Area (LSOA). Covers EV chargers, solar PV, battery storage, and heat pumps. Used for electric vehicle adoption analysis, grid planning, net zero progress monitoring, and energy transition research.","Energy","UK Power Networks","https://data.london.gov.uk/dataset/low-carbon-technologies-lct-connected-lsoa","Open Government Licence v3.0","Annual","Excel, CSV","~30,000 LSOAs","2015 to present","London, East of England, South East England","Free bulk download","LSOA_Code|string|ONS LSOA code; LSOA_Name|string|LSOA name; EV_Connections|integer|Number of EV charger connections; Solar_PV_Connections|integer|Number of solar PV installations; Battery_Storage_Connections|integer|Number of battery storage installations; HeatPump_Connections|integer|Number of heat pump installations","E01000001,City of London 001A,45,120,8,12; E01000002,City of London 001B,38,95,5,9; E01001234,Hackney 012A,72,145,14,18","EV, electric vehicles, solar PV, heat pumps, low carbon, UKPN, energy transition, LSOA, net zero","snowflake","Medium","Generation and demand connections reported separately. Sub-1MW only. Companion to UKPN DFES scenario forecasts."
"UK Power Networks Distribution Future Energy Scenarios","ukpn-distribution-future-energy-scenarios","Granular scenario-based forecasts for EVs, heat pumps, and renewable generation across UKPN's network to 2050.","The Distribution Future Energy Scenarios (DFES) from UK Power Networks provide long-term granular forecasts for key net zero drivers across the UKPN distribution network. Covers EV adoption, heat pump penetration, solar PV generation, battery storage, and district heat networks across multiple scenarios (Leading the Way, Consumer Transformation, Steady Progression). Granular to substation and LSOA level. Published annually.","Energy","UK Power Networks","https://data.london.gov.uk/dataset/distribution-future-energy-scenarios","Open Government Licence v3.0","Annual","Excel","~30,000 LSOAs x 3 scenarios x 30 forecast years","2023 to 2050 (forecast); actuals from 2015","London, East of England, South East England","Free bulk download","LSOA_Code|string|ONS LSOA geography code; Scenario|string|Scenario name e.g. Leading the Way; Year|integer|Forecast year; EV_Demand_kW|decimal|Forecast EV peak demand kW; HeatPump_Demand_kW|decimal|Forecast heat pump peak demand kW; Solar_Generation_kW|decimal|Forecast solar PV generation kW","E01000001,Leading the Way,2030,850,420,310; E01000001,Steady Progression,2030,520,280,285; E01001234,Consumer Transformation,2035,1200,680,420","energy forecasting, EV, heat pumps, solar, net zero, scenarios, UKPN, distribution, grid, 2050","snowflake","Medium","Aligned with National Grid ESO Future Energy Scenarios. Published annually with updated assumptions. Useful for local authority and DNO planning."
"Metropolitan Police Service Street-Level Crime Data","met-police-street-level-crime","All crimes recorded by the Metropolitan Police Service by type, ward, and month from 2010 to present.","Monthly crime data for the Metropolitan Police Service area covering all 33 London boroughs, broken down by crime type, borough, and ward. Includes offences such as burglary, vehicle crime, violence, robbery, and drug offences. Data published via data.police.uk and the London Datastore. Also available at the individual street segment level via the police.uk API and bulk CSV downloads. Over 10 million records from 2010.","Public Safety","Metropolitan Police Service","https://data.london.gov.uk/dataset/metropolitan-police-service-recorded-crime-geographic-breakdown","Open Government Licence v3.0","Monthly","CSV, Excel","~10 million records since 2010","January 2010 to present","Greater London","Free bulk download","LookUp_BoroughName|string|London borough name; LookUp_WardName|string|Electoral ward name; MonthYear|string|Reference month e.g. 202301; MajorText|string|Major crime category; MinorText|string|Minor crime sub-category; Count|integer|Number of offences recorded","Hackney,Hackney Central,202301,Violence,Harassment,145; Tower Hamlets,Bethnal Green,202301,Theft,Theft from Motor Vehicle,67; Westminster,St James's,202301,Burglary,Residential Burglary,32","crime, police, Metropolitan Police, London, borough, ward, burglary, violence, theft","both","High","Also available at street segment level via data.police.uk/data (CSV) and API. MPS also publishes stop and search data separately."
