title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
Kensington and Chelsea Reduction and Recycling Plan,2j0o6,This is the Reduction and Recycling Plan (RRP) for the Royal Borough of Kensington and Chelsea. London Local authorities are developing their Reduction and...,This is the Reduction and Recycling Plan (RRP) for the Royal Borough of Kensington and Chelsea. London Local authorities are developing their Reduction and Recycling Plans (RRPs) setting out key actions for cutting waste and boosting recycling for the period 2023 to 2026. The RRPs are used to drive and promote local activity that will also play an important role helping to achieve the Mayor’s London-wide targets to cut food waste by 50 per person and achieve 65 per cent municipal waste recycling by 2030. Click here to navigate to other Boroughs' reduction and recycling plans.,Environment,Royal Borough of Kensington and Chelsea (RRP),https://data.london.gov.uk/dataset/2j0o6,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,DOCUMENT,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,RRP,snowflake,Medium,Topics: environment. Last updated: 2025-10-10.
Westminster Reduction and Recycling Plan,epo3y,This is the Reduction and Recycling Plan (RRP) for the London Borough of Westminster. London Local authorities are developing their Reduction and Recycling...,This is the Reduction and Recycling Plan (RRP) for the London Borough of Westminster. London Local authorities are developing their Reduction and Recycling Plans (RRPs) setting out key actions for cutting waste and boosting recycling for the period 2023 to 2026. The RRPs are used to drive and promote local activity that will also play an important role helping to achieve the Mayor’s London-wide targets to cut food waste by 50 per person and achieve 65 per cent municipal waste recycling by 2030. Click here to navigate to other Boroughs' reduction and recycling plans.,Environment,London Borough of Westminster (RRP),https://data.london.gov.uk/dataset/epo3y,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,DOCUMENT,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,RRP,snowflake,Medium,Topics: environment. Last updated: 2025-10-02.
Barnet Reduction and Recycling Plan,epomy,This is the Reduction and Recycling Plan (RRP) for the London Borough of Barnet. London Local authorities are developing their Reduction and Recycling Plans...,This is the Reduction and Recycling Plan (RRP) for the London Borough of Barnet. London Local authorities are developing their Reduction and Recycling Plans (RRPs) setting out key actions for cutting waste and boosting recycling for the period 2023 to 2026. The RRPs are used to drive and promote local activity that will also play an important role helping to achieve the Mayor’s London-wide targets to cut food waste by 50 per person and achieve 65 per cent municipal waste recycling by 2030. Click here to navigate to other Boroughs' reduction and recycling plans.,Environment,London Borough of Barnet (RRP),https://data.london.gov.uk/dataset/epomy,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,DOCUMENT,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,RRP,snowflake,Medium,Topics: environment. Last updated: 2025-10-02.
Harrow Reduction and Recycling Plan,2g9n1,This is the Reduction and Recycling Plan (RRP) for the London Borough of Harrow. London Local authorities are developing their Reduction and Recycling Plans...,This is the Reduction and Recycling Plan (RRP) for the London Borough of Harrow. London Local authorities are developing their Reduction and Recycling Plans (RRPs) setting out key actions for cutting waste and boosting recycling for the period 2023 to 2026. The RRPs are used to drive and promote local activity that will also play an important role helping to achieve the Mayor’s London-wide targets to cut food waste by 50 per person and achieve 65 per cent municipal waste recycling by 2030. Click here to navigate to other Boroughs' reduction and recycling plans.,Environment,London Borough of Harrow (RRP),https://data.london.gov.uk/dataset/2g9n1,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,DOCUMENT,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,RRP,snowflake,Medium,Topics: environment. Last updated: 2025-09-19.
London Heat Map,2ogw5,London Heat Map The London Heatmap is a map-based web application you can use to find and appraise opportunities for decentralised energy (DE) projects in...,"London Heat Map The London Heatmap is a map-based web application you can use to find and appraise opportunities for decentralised energy (DE) projects in London. The map covers the whole of Greater London, and provides very local information to help you identify and develop DE opportunities, including data such as: Locations of existing and proposed district heating networks Locations of potential heat supply sites The London Heat Map is used by a wide variety of people in numerous ways: London Boroughs can use the new map to help develop their energy master plans. Property developers can use the map to help them meet the decentralised energy policies in the London Plan. Energy consultants can use the map to gather initial data to inform feasibility studies. More information is available ",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2ogw5,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,"HTML, PDF, ZIP",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: environment. Last updated: 2025-09-01.
Southwark Reduction and Recycling Plan,29xoy,This is the Reduction and Recycling Plan (RRP) for the London Borough of Southwark. London Local authorities are developing their Reduction and Recycling...,This is the Reduction and Recycling Plan (RRP) for the London Borough of Southwark. London Local authorities are developing their Reduction and Recycling Plans (RRPs) setting out key actions for cutting waste and boosting recycling for the period 2023 to 2026. The RRPs are used to drive and promote local activity that will also play an important role helping to achieve the Mayor’s London-wide targets to cut food waste by 50 per person and achieve 65 per cent municipal waste recycling by 2030. Click here to navigate to other Boroughs' reduction and recycling plans.,Environment,London Borough of Southwark (RRP),https://data.london.gov.uk/dataset/29xoy,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,DOCUMENT,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,RRP,snowflake,Medium,Topics: environment. Last updated: 2025-08-26.
Hounslow Reduction and Recycling Plan,2nw3n,This is the Reduction and Recycling Plan (RRP) for the London Borough of Hounslow. London Local authorities are developing their Reduction and Recycling...,This is the Reduction and Recycling Plan (RRP) for the London Borough of Hounslow. London Local authorities are developing their Reduction and Recycling Plans (RRPs) setting out key actions for cutting waste and boosting recycling for the period 2023 to 2026. The RRPs are used to drive and promote local activity that will also play an important role helping to achieve the Mayor’s London-wide targets to cut food waste by 50 per person and achieve 65 per cent municipal waste recycling by 2030. Click here to navigate to other Boroughs' reduction and recycling plans.,Environment,London Borough of Hounslow (RRP),https://data.london.gov.uk/dataset/2nw3n,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,DOCUMENT,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,RRP,snowflake,Medium,Topics: environment. Last updated: 2025-08-26.
London Atmospheric Emissions Inventory (LAEI) 2019,e758q,Update August 2025: The LAEI 2019 has now been superseded. Click here to access the LAEI 2022 data The LAEI 2019 is the latest version of the London...,"Update August 2025: The LAEI 2019 has now been superseded. Click here to access the LAEI 2022 data The LAEI 2019 is the latest version of the London Atmospheric Emissions Inventory and replaces previous versions of the inventory. Emissions estimates of key pollutants (NO x , PM 10 , PM 2.5 and CO 2 ) by source type are included for the base year 2019 and forecast years 2025 and 2030. Emissions for previous years 2013 and 2016 have also been revised, using the latest data sources (emission factors, activity data, ...) where available, and changes in methodology where relevant. The area covered by the LAEI includes Greater London (the 32 London boroughs and the City of London), as well as areas outside Greater London up to the M25 motorway. These emissions have been used to estimate ground l",Environment,GLA and TFL Air Quality,https://data.london.gov.uk/dataset/e758q,UNKNOWN,One off,"PDF, SPREADSHEET, ZIP",UNKNOWN,UNKNOWN,20 Metre Grid,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"laei, air pollution, nitrogen dioxide, particulate matter, no2, nox, pm10, pm2.5, co2, air quality, air pollutant emissions, London air quality, laei2019, London air pollution, london emissions, london concentrations",snowflake,Medium,"Topics: environment, health. Last updated: 2025-08-06."
Built Environment Scanning System (BESS),vd4ll,,UNKNOWN,Environment,xRI,https://data.london.gov.uk/dataset/vd4ll,UNKNOWN,One off,UNKNOWN,UNKNOWN,UNKNOWN,Coordinates,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"lidar, thermal, image, photo, buildings, ir",snowflake,Medium,"Topics: environment, housing, planning. Last updated: 2025-05-16."
London Surface Water Strategy,v86kq,London's first surface water strategy is published here London's Surface Water Strategy | London City Hall This data forms part of the data and evidence...,"London's first surface water strategy is published here London's Surface Water Strategy | London City Hall This data forms part of the data and evidence base used to form the strategy. Strategy Catchments Surface Water Catchment Partnerships (SWCPs) boundaries where relevant organisations should create the conditions to share resources, plan jointly and manage resources effectively. Flood Impact Assessment This dataset is a London-wide dataset which provides an assessment of the impacts of flood risk across London. The data is presented using Hex Grids as its spatial unit (350m x 350m), ensuring an assessment which considers exposure, vulnerability, and consequences to inform decision making where risk is greatest. Figures 10 (current risk) and Figure 13 (future risk) from the Strategy are",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/v86kq,UNKNOWN,One off,"DOCUMENT, HTML, SHAPEFILE, SPREADSHEET",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,flooding,snowflake,Medium,Topics: environment. Last updated: 2025-05-14.
