title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
Census Commissioned Tables 2001 data files,emxjy,"Original data files for 2001 Census Commissioned Tables listed in this file: list of 2001 commissioned tables Most were produced in excel xls format, some...","Original data files for 2001 Census Commissioned Tables listed in this file: list of 2001 commissioned tables Most were produced in excel xls format, some of the larger files are csv or xlsx. Many of the larger commissioned tables were produced in multiple parts with each part a separate file. For 2001 there were three series of commissioned outputs starting with ""M"", ""ES"", and the usual ""C"". Data files here are presented in zip folders: All the M tables have been included in a single (rather large) folder, with the ES tables included in a single much smaller folder; C tables make up most of the output. The largest tables, generally those over 50Mb or so uncompressed have been zipped into individual folders (often containing multiple parts); The remaining tables have been zipped into folde",Other,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/emxjy,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,One off,ZIP,UNKNOWN,UNKNOWN,Output Area,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: . Last updated: 2024-11-14.
London’s population of young children – current and future,2k5o8,,UNKNOWN,Other,GLA Demography,https://data.london.gov.uk/dataset/2k5o8,UNKNOWN,Unknown,"PDF, ZIP",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: . Last updated: 2024-07-24.
London Privacy Register,296j0,This dataset is a central catalogue of Data Protection Impact Assessments (DPIAs) of smart city projects that collect personal information in public spaces....,"This dataset is a central catalogue of Data Protection Impact Assessments (DPIAs) of smart city projects that collect personal information in public spaces. By publishing this in one place for the first time, it will enable public transparency and support good practice among operators. A DPIA helps to identify and minimise the risks of a project that uses personal data. Further information: DPIA registration form: https://www.london.gov.uk/dpia-register-form Information Commissioner DPIA: https://ico.org.uk/for-organisations/guide-to-data-protection/guide-to-the-general-data-protection-regulation-gdpr/accountability-and-governance/data-protection-impact-assessments/",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/296j0,UNKNOWN,Unknown,HTML,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: . Last updated: 2024-05-22.
GLA population projection service,e16z6,The GLA Demography Team offers a bespoke population projection service to London local authorities. Boroughs can request population projections based on...,"The GLA Demography Team offers a bespoke population projection service to London local authorities. Boroughs can request population projections based on their own choice of assumptions about future housing delivery. These assumptions are submitted to the team via a standard template. The resulting projections are referred to as the Borough Preferred Option (or BPO) and are commonly used to help support local planning and service delivery. The GLA does not make the BPO projections and submitted housing trajectories publicly available or share them with anyone other than the commissioning borough. Boroughs wishing to publish BPO projections themselves are free to do so. This service is offered as an optional, free of charge service to London authorities, and is intended to provide users with",Other,GLA Demography,https://data.london.gov.uk/dataset/e16z6,UNKNOWN,One off,ZIP,UNKNOWN,UNKNOWN,Ward,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: . Last updated: 2024-03-27.
Analysis for the London Partnership Board ,2zp0n,This page contains presentations of analysis created for the London Partnership Board meetings. These summarise the latest developments in London since the...,This page contains presentations of analysis created for the London Partnership Board meetings. These summarise the latest developments in London since the previous meeting.,Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2zp0n,UNKNOWN,Quarterly,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"employment, transport, health, economic, environment, benefits, civil society",snowflake,Medium,Topics: . Last updated: 2024-03-21.
HSDS Insights Page pdfs,ex9pl,pdfs stored here for this page: https://data.london.gov.uk/high-streets-insights,pdfs stored here for this page: https://data.london.gov.uk/high-streets-insights,Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/ex9pl,UNKNOWN,Unknown,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: . Last updated: 2024-02-29.
Community Life Survey - London summary,2g9q0,"The Community Life survey is a household self-completion survey of adults aged 16+ in England. The survey provides evidence on social cohesion, community...","The Community Life survey is a household self-completion survey of adults aged 16+ in England. The survey provides evidence on social cohesion, community engagement and social action. This report summarises the results from the survey and provides comparisons between London and the rest of England. There are other surveys that provide more granular evidence on these topics within London, but this survey has been selected to provide a regional comparison. Further details of the breakdowns presented in this report can be accessed through the data tables on the Community Life survey webpage .",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2g9q0,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,PDF,UNKNOWN,UNKNOWN,Region,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"community, survey, social integration, cohesion",snowflake,Medium,Topics: . Last updated: 2024-02-06.
Test Dataset for Harvester Testing,246n6,This is a test dataset to evaluate how updates are performed. Update 2023/06/09 11:17 Update 2023-06-19 13:29 Update 2023-06-19 13:36 Update 2023-06-19...,This is a test dataset to evaluate how updates are performed. Update 2023/06/09 11:17 Update 2023-06-19 13:29 Update 2023-06-19 13:36 Update 2023-06-19 13:48 Update 2023-06-21 12:11,Other,Data for London Harvesting Component,https://data.london.gov.uk/dataset/246n6,UNKNOWN,Annual,"IMAGE, TXT",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: . Last updated: 2023-11-30.
Test Dataset for Harvesting Development,ex9rm,Test dataset for evaluating and configuring harvesters,Test dataset for evaluating and configuring harvesters,Other,Data for London Harvesting Component,https://data.london.gov.uk/dataset/ex9rm,UNKNOWN,Unknown,"DOCUMENT, IMAGE, TXT",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: . Last updated: 2023-06-29.
a-public-health-approach-to-serious-youth-violence,e661p,This dataset has been relocated. Please find the updated version at https://data.london.gov.uk/dataset/serious-youth-violence,This dataset has been relocated. Please find the updated version at https://data.london.gov.uk/dataset/serious-youth-violence,Other,GLA London Datastore team,https://data.london.gov.uk/dataset/e661p,UNKNOWN,Unknown,UNKNOWN,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: . Last updated: 2022-11-07.
