title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
"A-Level Results by Gender and Place of Residence, Borough",2wzxz,GCE/VCE/Applied A/AS and Equivalent Examination Results (Level 3) for Young People by Gender in England (Referenced by Location of Student Residence). The...,"GCE/VCE/Applied A/AS and Equivalent Examination Results (Level 3) for Young People by Gender in England (Referenced by Location of Student Residence). The figures presented here provide information on the overall achievements of young people in GCE/VCE/Applied A Levels and VCE/Applied Double Awards and Level 3 qualifications equivalent in size to at least one GCE/VCE/Applied A Level in 2007/2008 and who are resident in England. Unlike Key Stage 4, there is no exclusion of pupils recently arrived from overseas from the local and regional averages. The Qualifications and Curriculum Authority (QCA) points allocated to Level 3 qualifications can be viewed at the National Database of Accredited Qualifications http://www.accreditedqualifications.org.uk/index.aspx Available to Lower Layer Super O",Education,Department for Education,https://data.london.gov.uk/dataset/2wzxz,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2004-09 to 2014-08,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"results, gce, a-level, education, pupils, residence",snowflake,Medium,Topics: education. Last updated: 2015-12-22.
London Annual Education Report 2015,24yjn,Third annual educational performance report for London. Go to http://data.london.gov.uk/annual-london-education-report-2015/ to see the data behind the report.,Third annual educational performance report for London. Go to http://data.london.gov.uk/annual-london-education-report-2015/ to see the data behind the report.,Education,Greater London Authority (GLA),https://data.london.gov.uk/dataset/24yjn,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,PDF,UNKNOWN,UNKNOWN,Borough,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,education,snowflake,Medium,Topics: education. Last updated: 2015-12-01.
London Annual Education Report 2014,e79zq,Second annual educational performance report for London.,Second annual educational performance report for London.,Education,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e79zq,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,PDF,UNKNOWN,UNKNOWN,Borough,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"education, report, annual",snowflake,Medium,Topics: education. Last updated: 2015-11-13.
Hillingdon Open Data,e18jk,This package links to the London Borough of Hillingdon Open Data (beta) website . This contains open data about Hillingdon and the services that the local...,This package links to the London Borough of Hillingdon Open Data (beta) website . This contains open data about Hillingdon and the services that the local authority provides in XML and CSV formats. Data is grouped into the following categories Community and living Council and democracy Education and learning Environment and planning Health and social care Housing Leisure and culture Transport and streets,Education,London Borough of Hillingdon,https://data.london.gov.uk/dataset/e18jk,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,UNKNOWN,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"democracy, health, transport, education, transparency, community, council, environment, streets, housing, planning, leisure",snowflake,Medium,"Topics: education, environment, health, housing, planning, sport, transparency, transport. Last updated: 2014-07-07."
"Key Stage 3 Results by Location of Pupil Residence, Borough",2l4rg,Key Stage 3 results and associated value added measures by gender (by location of pupil residence). The results refer to the achievements of Key Stage 3...,"Key Stage 3 results and associated value added measures by gender (by location of pupil residence). The results refer to the achievements of Key Stage 3 eligible pupils in the English, Mathematics and Science core subjects. These are typically 14-year-old pupils. The average Key Stage 3 point scores per pupil and an overall breakdown by gender is also included. Test results for pupils in maintained schools in England. Available to Lower Layer Super Output Areas (LSOA). Note this dataset was discontinued in 2007. Download from NeSS",Education,Department for Education,https://data.london.gov.uk/dataset/2l4rg,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,2005-01 to 2007-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"residence, education, ks3, pupils, attainment",snowflake,Medium,Topics: education. Last updated: 2014-07-04.
Characteristics of Pupils Living in London,2l4gg,"The GLA provides roll projections to 25 London boroughs, and has now produced pilot pan-London roll projections. These are supplemented by two sets of EXCEL...","The GLA provides roll projections to 25 London boroughs, and has now produced pilot pan-London roll projections. These are supplemented by two sets of EXCEL files, reflecting conclusions in earlier Education Research Briefings and discussion with London boroughs. Taken together the EXCEL files include approximately 100 Tables, and provide a wide range of information on locally-resident children and on the schools they attend, wherever these may be. They cover issues such as age, gender, mother tongue, ethnicity, poverty, and SEN. A comparison of the data in the Tables with information held by London boroughs will indicate how far school intake mirrors the characteristics of the locally-resident pupil population at borough/county district level. Additionally, the longitudinal Tables provide",Education,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2l4gg,Creative Commons Attribution — http://www.opendefinition.org/licenses/cc-by,Unknown,"SPREADSHEET, ZIP",UNKNOWN,UNKNOWN,Schools,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"pupils, schools, young-people, residents",snowflake,Medium,"Topics: education, young-people. Last updated: 2014-07-04."
Mayor's Education Inquiry,2g15n,On the 19th of October 2012 the Mayor published the final report from his Education Inquiry. For more information and to see the Mayor's response to the...,"On the 19th of October 2012 the Mayor published the final report from his Education Inquiry. For more information and to see the Mayor's response to the Education Inquiry's findings, please see the link below: https://www.london.gov.uk/what-we-do/education-and-youth/improving-standards-schools-and-teaching/mayors-ambitions-education",Education,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2g15n,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,2014-10 to 2014-10,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"young-people, inquiry, education",snowflake,Medium,"Topics: education, young-people. Last updated: 2012-10-01."
"Key Stage 3 Results, Percentage of Pupils Achieving Level 6 or Above, Borough",2zmqp,The percentage of pupils achieving level 6 or above in the 2009 key stage 3 teacher assessments. The 2009 figures are based on provisional Key Stage 3...,The percentage of pupils achieving level 6 or above in the 2009 key stage 3 teacher assessments. The 2009 figures are based on provisional Key Stage 3 teacher assessments (TA) data collected from schools and Local Authorities (LAs) by the Qualifications and Curriculum Development Agency. Pupil age is generally 14 year olds at Key Stage 3.,Education,Department for Education,https://data.london.gov.uk/dataset/2zmqp,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,2006-01 to 2011-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"attainment, education, ks3, level-6, pupils",snowflake,Medium,Topics: education. Last updated: 2011-12-31.
"Key Stage 3 Results, Percentage of Pupils Achieving Level 5 or Above, Borough",vqnjl,The percentage of pupils achieving level 5 or above in the 2009 key stage 3 teacher assessments. The 2009 figures are based on provisional Key Stage 3...,The percentage of pupils achieving level 5 or above in the 2009 key stage 3 teacher assessments. The 2009 figures are based on provisional Key Stage 3 teacher assessments (TA) data collected from schools and Local Authorities (LAs) by the Qualifications and Curriculum Development Agency. Pupil age is generally 14 year olds at Key Stage 3.,Education,Department for Education,https://data.london.gov.uk/dataset/vqnjl,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,2006-01 to 2011-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"education, attainment, level-5, pupils, ks3",snowflake,Medium,Topics: education. Last updated: 2011-12-31.
Physically Active Children,e68yz,Percentage of school children who spend a minimum of two hours each week on high quality PE and school sport within and beyond the curriculum. There is the...,"Percentage of school children who spend a minimum of two hours each week on high quality PE and school sport within and beyond the curriculum. There is the potential for error in the collection, collation and interpretation of the data (bias may be introduced due to poor response rates and selective opt out of larger children which it is not possible to control for). The percentage of children attending state schools belonging to a School Sport Partnership who participate in at least 2 hours of high quality PE and school sport in a typical week of the academic year. TNS Social Research: Annual Survey of School Sport Partnerships on behalf of the Department for Children, Schools and Families. Visit the APHO website",Education,Department for Education,https://data.london.gov.uk/dataset/e68yz,Creative Commons Attribution — http://www.opendefinition.org/licenses/cc-by,Unknown,CSV,UNKNOWN,2007-01 to 2008-12,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"children, exercise, sport, active",snowflake,Medium,"Topics: education, health, sport, young-people. Last updated: 2010-07-06."
