title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
Pub Closures,2j0kj,"Pub closures in London by period and reason for closure, 2000-18. This dataset is included in the Greater London Authority's Night Time Observatory. Click...","Pub closures in London by period and reason for closure, 2000-18. This dataset is included in the Greater London Authority's Night Time Observatory. Click here to find out more.",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2j0kj,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,SPREADSHEET,UNKNOWN,2000-01 to 2018-12,Region,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,nto,snowflake,Medium,Topics: business-and-economy. Last updated: 2020-10-02.
Domestic overnight tourism trips to London,vdr55,"Overnight tourism trips to London taken by residents of Great Britain. Table include data on visits, nights, spend and length of stay. This dataset is...","Overnight tourism trips to London taken by residents of Great Britain. Table include data on visits, nights, spend and length of stay. This dataset is included in the Greater London Authority's Night Time Observatory. Click here to find out more.",Other,Visit Britain,https://data.london.gov.uk/dataset/vdr55,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Quarterly,SPREADSHEET,UNKNOWN,2007-10 to 2019-12,Region,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,nto,snowflake,Medium,Topics: business-and-economy. Last updated: 2020-10-01.
Economic Impact of COVID-19 on London’s Small and Medium-sized enterprises (SMEs),2zpmn,This is a summary report on the economic impact of COVID-19 on London’s small and medium enterprises (SMEs). It presents a uniquely granular and timely...,"This is a summary report on the economic impact of COVID-19 on London’s small and medium enterprises (SMEs). It presents a uniquely granular and timely analysis of the impacts on London’s SMEs by sectoral, financial, employment, and risk indicators and includes deep dive case studies on the economic impact on the Night Time Economy, high streets and town centres, and the Culture and Creative industries. The analysis was undertaken on a pro bono basis by Bloomberg Associates, for and in close collaboration with the GLA providing guidance and direction. Partners supporting Bloomberg Associates included Slalom, Burning Glass Technologies, DueDil and CK Delta. It leverages a combination of public and private data from a range of financial, economic, behavioural, sociographic and demographic so",Other,Greater London Authority and Bloomberg Associates,https://data.london.gov.uk/dataset/2zpmn,UNKNOWN,Unknown,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: business-and-economy, covid-19, employment-and-skills. Last updated: 2020-09-08."
Free Travel Means Everything to Me,2oxj6,"This is a survey of over 2,000 young Londoners that was completed in August 2020 in response to the planned suspension of the under 18’s free travel card....","This is a survey of over 2,000 young Londoners that was completed in August 2020 in response to the planned suspension of the under 18’s free travel card. The accompanying report highlights the impact of this on young people and profiles the challenges that will be faced by young people from diverse communities. Within this, nearly 400 young people who are care experienced took part in the survey and have highlighted how this would impact on both their education and access to services.",Other,Partnership for Young London ,https://data.london.gov.uk/dataset/2oxj6,Open Data Commons Attribution License — http://www.opendefinition.org/licenses/odc-by,One off,"CSV, HTML",UNKNOWN,2020-08 to 2020-08,Ward,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: business-and-economy, covid-19, crime-and-community-safety, demographics, education, employment-and-skills, health, income-poverty-welfare, transport, young-people. Last updated: 2020-09-07."
London Underground Performance Reports,em8qy,Transport For Londons's key London Underground performance measures (since May-11). The key measures of underground performance contained in the Excel...,"Transport For Londons's key London Underground performance measures (since May-11). The key measures of underground performance contained in the Excel spreadsheet are: Total operated kilometres, Total number of lost customer hours (LCH) (all causes), Average excess journey time, and Percentage of scheduled operated. More indicators are available from the TFL monthly performance data Almanac . Also available from TFL are a list of tube stations containing passenger entry and exit statistics. London Underground conducts surveys each year. We count the number of people using our service, where they travel to and from and how long their journeys last. TFL also monitor performance and assets, measuring how far trains have travelled and how many trains, lifts and escalators are in service. TFL a",Other,Transport for London (TfL),https://data.london.gov.uk/dataset/em8qy,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"HTML, SPREADSHEET",UNKNOWN,2011-05 to 2020-03,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"performance, trains, london-undergound, lu, tube-stations, tube, reporting, almanac, underground, entries, usage, exits, metro, subway, counts, reliability, delays, transport",snowflake,Medium,"Topics: business-and-economy, transparency, transport. Last updated: 2020-04-28."
Investment in start up and scale up in tech sector,e1176,,UNKNOWN,Other,Pitchbook,https://data.london.gov.uk/dataset/e1176,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,SPREADSHEET,UNKNOWN,2013-01 to 2018-10,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2019-12-18.
Rate of growth in the value of Londons goods and services exports,2lzl3,,UNKNOWN,Other,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2lzl3,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2019-12-06.
Total capital investment in London life science companies,23n7j,,UNKNOWN,Other,MedCity,https://data.london.gov.uk/dataset/23n7j,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,SPREADSHEET,UNKNOWN,2013-01 to 2018-12,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2019-11-28.
Londons ranking as a leading smart city,2y5nq,,UNKNOWN,Other,Juniper Research,https://data.london.gov.uk/dataset/2y5nq,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,SPREADSHEET,UNKNOWN,2017-01 to 2019-10,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2019-11-28.
Rate of productivity growth (GVA per job) by sector,2jxlj,Annual rate of GVA (balanced approach) per workforce job for London by industry.,Annual rate of GVA (balanced approach) per workforce job for London by industry.,Other,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2jxlj,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,SPREADSHEET,UNKNOWN,2015-01 to 2017-12,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2019-11-28.
