title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
London Assembly Committee Members,vd6gm,List of which London Assembly Members sit on each of the Assembly committees London Assembly committees,List of which London Assembly Members sit on each of the Assembly committees London Assembly committees,Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/vd6gm,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,UNKNOWN,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"committees, assembly-members, london-assembly",snowflake,Medium,Topics: transparency. Last updated: 2014-07-07.
Waltham Forest - Council Transparency,2jrpl,"Waltham Forest's dedicated page for publishing council transparency data. Includes information on organisation structure, payscales and expenditure over...","Waltham Forest's dedicated page for publishing council transparency data. Includes information on organisation structure, payscales and expenditure over £500. Relevant link: http://www.walthamforest.gov.uk/Pages/index.aspx",Other,Waltham Forest,https://data.london.gov.uk/dataset/2jrpl,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,UNKNOWN,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"salary, finance, pay, expenditure",snowflake,Medium,Topics: transparency. Last updated: 2014-07-07.
Redbridge Abuse of Vulnerable Adults,2ry61,"Detailed breakdown of volume, type and action taken in response to reports of abuse. Produced on a bi-annual basis.","Detailed breakdown of volume, type and action taken in response to reports of abuse. Produced on a bi-annual basis.",Other,London Borough of Redbridge,https://data.london.gov.uk/dataset/2ry61,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,"CSV, HTML",UNKNOWN,2008-04 to 2010-03,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"abuse, social-care, vulnerable-adults",snowflake,Medium,Topics: transparency. Last updated: 2014-07-07.
Ordnance Survey OpenData,2o8kn,Variety of freely available Ordnance Survey digital mapping datasets including postcodes and administration boundaries. These datasets can be useful in...,Variety of freely available Ordnance Survey digital mapping datasets including postcodes and administration boundaries. These datasets can be useful in helping to map a number of other datasets available on the London Datastore such as Borough or Ward level data. The following OS products are available to download from the OS OpenData website: MiniScale® 1:250 000 Scale Colour Raster OS Street View® Boundary-Line™ Code-Point Open® 1:50 000 Scale Gazetteer Strategi® Meridian™ 2 OS Locator™ OS Terrain 50 Land-Form PANORAMA® OS VectorMap® District (vector) OS VectorMap® District (raster) Click here to visit the Ordnance Survey OpenData pages Click here to download the Ordnance Survey OpenData files,Other,Ordnance Survey,https://data.london.gov.uk/dataset/2o8kn,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,UNKNOWN,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"gis, geo, maps",snowflake,Medium,Topics: transparency. Last updated: 2014-07-04.
"Alternative Vote referendum results, Borough",2yj35,The alternative vote (AV) referendum was a public vote held across the United Kingdom on 5 May 2011 in which the electorate voted on a proposal to introduce...,"The alternative vote (AV) referendum was a public vote held across the United Kingdom on 5 May 2011 in which the electorate voted on a proposal to introduce a new voting system. The question posed by the referendum was ""At present, the UK uses the ""first past the post"" system to elect MPs to the House of Commons. Should the ""alternative vote"" system be used instead?"" The overall result for the UK was clear, with around 68 per cent of the population voting ‘No’ to AV. In London the result was closer with 60 per cent voting ‘No’, and the capital accounted for most of the areas in the UK that returned a 'Yes' majority. Results are analysed in DMAG Briefing 2011-04, and a spreadsheet of the full results is available. Data and reports for other Elections.",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2yj35,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"PDF, SPREADSHEET",UNKNOWN,2014-10 to 2014-10,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,elections,snowflake,Medium,Topics: transparency. Last updated: 2014-07-04.
"London Elections Results, 2000",2l8n5,"The spreadsheet contains all the data from the Mayoral Elections in 2000, including the Assembly Constituency, and Assembly List elections. Ward and borough...","The spreadsheet contains all the data from the Mayoral Elections in 2000, including the Assembly Constituency, and Assembly List elections. Ward and borough data was never collected at these elections. The file contains data for GLA constituencies only.",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2l8n5,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"PDF, SPREADSHEET",UNKNOWN,2000-01 to 2000-12,GLA Constituency,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,elections,snowflake,Medium,Topics: transparency. Last updated: 2014-07-04.
TfL Expenditure Over £500,em8yp,"The Mayor of London, Boris Johnson, has endorsed an initiative by the Prime Minister and the Secretary of State for Communities and Local Government to...","The Mayor of London, Boris Johnson, has endorsed an initiative by the Prime Minister and the Secretary of State for Communities and Local Government to promote transparency in the public sector by publishing all expenditure over £500. These reports are available in both comma delimited format (CSV) and portable document format (PDF), and are listed on the Transport for London website. This excludes items in accordance with exemptions available under the Freedom of Information Act 2000 and the Environmental Information Regulations 2004. See more on the TFL website .",Other,Transport for London (TfL),https://data.london.gov.uk/dataset/em8yp,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,UNKNOWN,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"services, expenditure, suppliers, finance, spending, payments, goods, transparency",snowflake,Medium,"Topics: transparency, transport. Last updated: 2014-07-04."
Wandsworth Open Data,vd6yn,Open data for London Borough of Wandsworth. Monthly reports detailing council expenditure over £500 and geocoded information about the location of various...,Open data for London Borough of Wandsworth. Monthly reports detailing council expenditure over £500 and geocoded information about the location of various facilities within the Borough.,Other,London Borough of Wandsworth,https://data.london.gov.uk/dataset/vd6yn,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,UNKNOWN,UNKNOWN,UNKNOWN,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"waste, expenditure, post-offices, schools, gritting, libraries, geo, toilets",snowflake,Medium,Topics: transparency. Last updated: 2014-07-04.
"London Elections Results 2012, Wards, Boroughs, Constituency",e79kk,The results for the Mayoral and Assembly elections down to constituency level are available (including turnout and spoils etc). Note: In a few instances the...,"The results for the Mayoral and Assembly elections down to constituency level are available (including turnout and spoils etc). Note: In a few instances the electorate figure has been revised since the initial declared result. This has led to a small change in some turnout figures. The spreadsheets above all contain the correct revised figures. The spreadsheet contains a summary of all the London elections results since 2000. This includes Mayoral, Assembly list and Constituency member election results. In the 2000 election, only data for constituencies was collected, so no borough or ward breakdowns are available for that year. Data shown includes: the winner in each area (the candidate or party with most votes). This does not include second preference votes in the Mayoral election, the w",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e79kk,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"CSV, SPREADSHEET",UNKNOWN,2000-01 to 2012-12,Ward,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"assembly, elections, mayoral, poll, votes",snowflake,Medium,Topics: transparency. Last updated: 2014-07-04.
2010-2013 GLA budget detail,208n1,2010-2013 GLA budget breakdown by directorate,2010-2013 GLA budget breakdown by directorate,Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/208n1,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2010-01 to 2013-12,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"transparency, resources, expenditure, finance, budget",snowflake,Medium,Topics: transparency. Last updated: 2014-07-04.
