title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
The number of public houses and bars in London 2001-2016,vdjmm,"Data from the Inter-Departmental Business Register, providing information on: the number of public houses and bars (SIC 56.30/2) in London, by Local...","Data from the Inter-Departmental Business Register, providing information on: the number of public houses and bars (SIC 56.30/2) in London, by Local Authority the employment provided by public houses and bars in London, by Local Authority the number of public houses and bars in London, by MSOA, for 2001 to 2016",Other,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/vdjmm,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,SPREADSHEET,UNKNOWN,UNKNOWN,Middle Super Output Area,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"culture, bars, employment, pubs, borough-economic",snowflake,Medium,"Topics: art-and-culture, business-and-economy, championing-london. Last updated: 2019-10-16."
London's Night Time Economy by Borough and MSOA,2w1g8,"Number of workplaces and employees working in industry sectors that operate in the evening or night. The ""night time economy"" is defined as the following...","Number of workplaces and employees working in industry sectors that operate in the evening or night. The ""night time economy"" is defined as the following Standard Industrial Classification 2007 (SIC 2007) industries: Cultural and leisure activities Activities which support night time cultural and leisure activities 24-hour health and personal social services Activities which support wider social and economic activities This data is provided at Borough and MSOA level. This dataset is included in the Greater London Authority's Night Time Observatory. Click here to find out more.",Other,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2w1g8,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,SPREADSHEET,UNKNOWN,2001-01 to 2017-12,Middle Super Output Area,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"night, life, bar, club, pub, venue, A&E, hospital, borough-economic, nto",snowflake,Medium,"Topics: art-and-culture, business-and-economy, employment-and-skills. Last updated: 2019-10-16."
"Number of public houses, licenced clubs, restaurants and takeaways by Borough",exyrm,The number of workplaces and employment in London for the Industrial Sectors: Public Houses and Bars Licensed restaurants Unlicensed restaurants and cafes...,"The number of workplaces and employment in London for the Industrial Sectors: Public Houses and Bars Licensed restaurants Unlicensed restaurants and cafes Take away food shops and mobile food stands Licensed clubs For Public Houses and Bars an analysis is also presented by workplace size, and by workplace MSOA.",Other,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/exyrm,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,SPREADSHEET,UNKNOWN,2001-01 to 2017-12,Middle Super Output Area,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"pubs, stalls, night, evening, drinking, party, borough-economic",snowflake,Medium,"Topics: art-and-culture, business-and-economy, employment-and-skills. Last updated: 2019-10-16."
Tourism Spend Estimates,vq81d,Local Authority level tourist spend estimates (£ millions). Indicitive borough level day visitor estimates for 2007 were derived from the LDA’s own...,Local Authority level tourist spend estimates (£ millions). Indicitive borough level day visitor estimates for 2007 were derived from the LDA’s own experimental London level day visitor estimates. As such the borough level day visitor estimates should be treated with caution and the 2007 day visitor estimates are not comparable with those from previous years. They are intended only to give a best estimate of the scale of day visitor tourism in each borough from the currently available data. This dataset is no longer updated.,Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/vq81d,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"HTML, SPREADSHEET",UNKNOWN,2004-01 to 2009-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"overseas, domestic, spending, visitors, day-trips, tourism, borough-economic",snowflake,Medium,"Topics: art-and-culture, business-and-economy. Last updated: 2019-10-16."
"Equality, Diversity and Inclusion Evidence Base for London",2jxm6,"The Mayor has a role to play in leading, shaping and responding to changes in London through the work of the GLA group. Inclusive London: the Mayor's...","The Mayor has a role to play in leading, shaping and responding to changes in London through the work of the GLA group. Inclusive London: the Mayor's equality, diversity and inclusion strategy sets out how he will help address the inequalities, barriers and discrimination experienced by groups protected by the Equality Act 2010, as well as wider issues. These include poverty and socio-economic inequality, and the challenges and disadvantage facing groups like young people in care, care leavers, single parents, migrants and refugees. This report, the equality, diversity and inclusion evidence base for London, informs the strategy. It presents evidence on London's diverse population, as well as the inequalities experienced by Londoners in areas such as housing, education, employment, transpo",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2jxm6,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,"PDF, SPREADSHEET, ZIP",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"diversity, equality, inclusion",snowflake,Medium,"Topics: art-and-culture, crime-and-community-safety, demographics, education, employment-and-skills, environment, health, housing, income-poverty-welfare, sport, transport, young-people. Last updated: 2019-09-20."
"Internet Use by Borough, and Population Sub-Groups",2w9y8,"This table shows whether people aged 16 or over have ever used or never used the internet by a range of variables such as age, ethnicity, pay, occupation,...","This table shows whether people aged 16 or over have ever used or never used the internet by a range of variables such as age, ethnicity, pay, occupation, qualifications, and disability. The question asked in the Labour Force Survey is ""When did you last use the internet?"" This question is only asked to people aged 16 and over. The first time this data was available was 2011 Q1. At borough level the data showed ever used or never used. For London and Rest of UK the data is broken down by a range of indicators, including age, ethnic group, weekly pay, occupation levels, qualification levels, and economic activity. The APS sampled around 333,000 people in the UK (around 27,000 in London). As such all figures must be treated with some caution. Data was supplied directly by ONS under request f",Other,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2w9y8,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Quarterly,SPREADSHEET,UNKNOWN,2011-01 to 2018-09,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,internet,snowflake,Medium,"Topics: art-and-culture, demographics. Last updated: 2019-07-01."
Night Time Commission Opinion Research 2018,2ogd6,The Night Time Commission was set up to provide independent advice to the Mayor as to the sustainable development of London’s night time economy. GLA...,"The Night Time Commission was set up to provide independent advice to the Mayor as to the sustainable development of London’s night time economy. GLA Opinion Research and Statistics was commissioned to conduct quantitative and qualitative research into the opinions and behaviours of Londoners at night. The following research is outlined below: Dec 2017 to Jan 2018 – 6 focus groups (each with 6-8 participants) with Londoners, and 4 face-to-face interviews with night-time workers. Complementary moderated discussions on Talk London, the GLA’s online research community 26 Feb 2018 to 1 Mar 2018 – representative polling with 1,058 adult Londoners, conducted by YouGov More detail on the sample and content covered is provided in the report below. This data should be understood alongside concurren",Other,GLA Opinion Research,https://data.london.gov.uk/dataset/2ogd6,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,"PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: art-and-culture, transparency. Last updated: 2018-10-10."
"Use of public libraries, Visits to museums and galleries, and Engagement in the arts",em8lm,"Use of public libraries, Visits to museums and galleries and Engagement in the arts. Libaries measures the percentage of adults who have used a public...","Use of public libraries, Visits to museums and galleries and Engagement in the arts. Libaries measures the percentage of adults who have used a public library service in the past 12 months. Use is for leisure purposes, including informal learning and studying or research for personal interests. Museums and Galleries measures the percentage of adults who have visited a museum or gallery in the past 12 months. Visits are for leisure purposes, including informal learning and studying or research for personal interests. Online access to collections and outreach services are not counted. Arts measures the percentage of adults who have either attended an arts event or participated in an arts activity at least three times in the past 12 months. Engagement must be for leisure purposes.",Other,"Department for Culture, Media and Sport",https://data.london.gov.uk/dataset/em8lm,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2008-01 to 2016-03,Region,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"libraries, museums, culture, active, art, galleries, survey",snowflake,Medium,Topics: art-and-culture. Last updated: 2017-08-03.
Number of Premises Licences and Club Premises Certificates,em89m,"The Secretary of State for Culture, Media and Sport (DCMS) has policy responsibility in Government for licensing law relating to the sale of alcohol, the...","The Secretary of State for Culture, Media and Sport (DCMS) has policy responsibility in Government for licensing law relating to the sale of alcohol, the provision of regulated entertainment and the provision of late night refreshment in England and Wales under the Licensing Act 2003 (the 2003 Act). The Act came into force on 24th November 2005. The new regimes from the 2003 Act were to be run by a single Licensing Authority (LA) in each area (mainly local authorities). This dataset provides data on Alcohol, Entertainment and Late Night Refreshment Licensing. It covers on and off sales, sporting events, live music and recorded music. Responsibility for this data split in 2011, between the Home Office and DCMS. DCMS now only cover the entertainment licensing and the data for that can be fou",Other,"Department for Culture, Media and Sport",https://data.london.gov.uk/dataset/em89m,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2008-03 to 2016-03,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"alcohol, licensing, leisure, bars, premises, pubs, clubs, entertainment, licenses",snowflake,Medium,Topics: art-and-culture. Last updated: 2017-02-06.
"Volunteering Work Among Adults, Borough",2k873,This data shows levels of volunteering among the adult population (16+) by borough and region. The exact question posed to repondents was: 'During the last...,"This data shows levels of volunteering among the adult population (16+) by borough and region. The exact question posed to repondents was: 'During the last 12 months, have you done any voluntary work?' Data is from the Taking Part survey only available under licence from DCMS. Taking Part survey has a Official Statistics seal from ONS The data shows combined scores from 3 years of the survey, excluding 2009/10 when there was no volunteering question in the survey. The combined result was calculated by totalling all valid responses across these three years. The figure for the City of London is based on a small number of surveys and therefore cannot be disclosed",Other,"Department for Culture, Media and Sport",https://data.london.gov.uk/dataset/2k873,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,2008-01 to 2016-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"taking-part, voluntary-work, volunteering",snowflake,Medium,Topics: art-and-culture. Last updated: 2016-11-14.
