title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
Enfield Conservation Areas,enfield-conservation-areas,Geospatial dataset of 22 designated conservation areas in Enfield with boundaries and character assessments.,"Enfield has 22 conservation areas which the council has a statutory duty to preserve and enhance. Dataset includes polygon geometry, designation dates, and links to character appraisals. Each conservation area has detailed assessments documenting buildings and spaces of significance. Available in Shapefile, GeoJSON and CSV via data.gov.uk.",Real Estate,London Borough of Enfield,https://www.enfield.gov.uk/services/planning/heritage/conservation-areas,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Quarterly,"CSV, Shapefile, GeoJSON",22,1971 to present,London Borough of Enfield,Free bulk download,reference|text|Conservation area reference ID;name|text|Conservation area name;geometry|geometry|Polygon boundary in WKT;date_designated|date|Date area was designated;character_appraisal_url|text|Link to character assessment document,UNKNOWN,"conservation,heritage,planning,historic,designations,urban design,enfield",snowflake,Medium,22 conservation areas. Published via data.gov.uk and available in multiple geospatial formats.
Royal Borough of Greenwich Procurement and Contracts Data,greenwich-procurement-contracts,"Quarterly procurement and contracts data for all Royal Borough of Greenwich supplier payments and contracts over £5,000.","Quarterly publication of procurement and contract data including supplier names, contract values, and service descriptions for all contracts exceeding £5,000. Data supports transparency reporting requirements under the Local Government Transparency Code 2015. Coverage includes both historical records and current procurement activities. Available in CSV and Excel formats on data.gov.uk.",Other,Royal Borough of Greenwich,https://www.data.gov.uk/dataset/16372606-2396-489e-a68c-dd44335922aa/procurement-and-contracts-data,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Quarterly,"CSV, Excel",UNKNOWN,2015 to present,Royal Borough of Greenwich,Free bulk download,supplier_name|text|Name of contracted supplier;contract_value|number|Value of contract in GBP;service_description|text|Description of goods/services;contract_date|date|Date contract entered;procurement_category|text|Category of procurement,UNKNOWN,"procurement,contracts,transparency,finance,spending,suppliers,greenwich",snowflake,High,Complies with Local Government Transparency Code 2015.
Royal Borough of Greenwich Property Asset List,greenwich-property-asset-list,Quarterly inventory of all non-housing properties managed by the Royal Borough of Greenwich.,"Comprehensive inventory of non-housing properties in which the Royal Borough of Greenwich has a management interest. Data updated quarterly and includes property addresses, building types, asset area and status. Published as part of transparency and accountability commitments under the Local Government Transparency Code 2015. Excludes social housing assets.",Real Estate,Royal Borough of Greenwich,https://www.data.gov.uk/dataset/35dbf2f3-5f66-4d27-bb4d-4d096e137f82/royal-borough-of-greenwich-property-asset-list,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Quarterly,CSV,UNKNOWN,2015 to present,Royal Borough of Greenwich,Free bulk download,property_reference|text|Unique property identifier;address|text|Full property address;building_type|text|Type of building/facility;property_status|text|Active/Inactive;area_sqm|number|Floor area in square metres;annual_cost|number|Annual maintenance cost estimate,UNKNOWN,"property,assets,real estate,buildings,facilities,greenwich,transparency",snowflake,Medium,Limited to non-housing properties. Excludes social housing assets.
Hackney Tree Preservation Orders,hackney-tree-preservation-orders,Geospatial register of all Tree Preservation Orders protecting significant trees in London Borough of Hackney.,"Complete register of Tree Preservation Orders (TPOs) designating protected trees and woodlands in Hackney. Each record includes location geometry, order reference, date of designation, species and protection status. TPOs are legal orders protecting trees important to the local environment. Complements the Hackney interactive tree map containing 45,000+ council trees.",Environment,London Borough of Hackney,https://www.data.gov.uk/dataset/06e2f658-4801-410e-9dad-60c3ac0c62f6/hackney-tree-preservation-orders,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Quarterly,"CSV, Shapefile, GeoJSON",UNKNOWN,1990 to present,London Borough of Hackney,Free bulk download,tpo_reference|text|Unique TPO identifier;geometry|geometry|Point location WKT;date_designated|date|Date TPO was made;protection_status|text|Active/Revoked;tree_species|text|Common and scientific names;coordinates_easting|number|OS grid reference easting,UNKNOWN,"trees,environment,planning,protected,woodland,amenity,hackney",api,Medium,"Complements Hackney interactive tree map with 45,000+ council trees."
Hackney Council Spending Transparency,hackney-spending-transparency,Monthly published list of all Hackney Council spending over £250 for all supplier payments and expenses.,"Monthly transparency dataset of all council expenditure exceeding £250 extracted from SAP financial systems. Shows recipient organisation, amount paid, and purpose of payment. Published monthly to support transparency and enable public scrutiny. Includes supplier payments, operational expenses, salaries and member allowances data.",Other,London Borough of Hackney,https://hackney.gov.uk/budget-supplier-payments/,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Monthly,"CSV, Excel",UNKNOWN,2010 to present,London Borough of Hackney,Free bulk download,payment_date|date|Date payment was made;supplier_name|text|Name of receiving organisation;amount|number|Payment amount in GBP;expense_description|text|Description of goods/services;department|text|Council department;invoice_number|text|Internal reference,UNKNOWN,"spending,transparency,finance,budget,payments,suppliers,hackney",snowflake,High,"Threshold is £250 — lower than the £500 statutory minimum, providing greater transparency."
Hammersmith and Fulham Conservation Areas,lbhf-conservation-areas,GIS dataset of 44 conservation areas covering approximately half of the London Borough of Hammersmith and Fulham.,"Complete geospatial dataset of 44 conservation areas in London Borough of Hammersmith and Fulham designated under the Planning (Listed Buildings and Conservation Areas) Act 1990. These areas have special architectural or historic interest requiring enhanced protection. Includes polygon boundaries, designation dates, and links to conservation management policies. Available via ArcGIS platform.",Real Estate,London Borough of Hammersmith and Fulham,https://data-lbhf.opendata.arcgis.com/,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,"Shapefile, GeoJSON, CSV",44,1970 to present,London Borough of Hammersmith and Fulham,"Free bulk download, Free API",name|text|Conservation area name;reference|text|Unique identifier;geometry|geometry|Polygon boundary WKT;date_designated|date|Date area was designated;policy_document_url|text|Link to management policies;area_hectares|number|Area in hectares,UNKNOWN,"conservation,heritage,planning,historic,designations,hammersmith,fulham",both,High,Available via ArcGIS at data-lbhf.opendata.arcgis.com. Covers approximately 50% of borough area.
Haringey Population and Demographics Data,haringey-population-data,Comprehensive demographic statistics for Haringey including Census 2021 data and GLA population projections to 2050.,"Comprehensive population dataset including 2021 Census data for Haringey covering age, gender, ethnicity, religion, family structure, and employment. Contains historical population estimates from 1971 and GLA population projections to 2050. Includes ward-level breakdown and community profiles (JSNA). Data sourced from Office for National Statistics.",Demographics,London Borough of Haringey,https://haringey.gov.uk/council-elections/data-finance/haringey-population-data,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,"CSV, Excel, Web dashboard",UNKNOWN,1971 to 2050 (projections),London Borough of Haringey by ward and LSOA,Free bulk download,year|number|Year of data;area_code|text|Ward or borough identifier;population_total|number|Total resident population;age_0_15|number|Population aged 0-15;ethnicity_white_british|number|White British population count;employment_rate|number|Percentage employed,UNKNOWN,"demographics,population,census,age,ethnicity,projections,communities,haringey",both,High,Includes JSNA (Joint Strategic Needs Assessment) community profiles by ward. Projections extend to 2050.
Havering Data Intelligence Hub,havering-data-intelligence-hub,"Comprehensive interactive data hub with demographics, health, housing, employment and socioeconomic indicators for Havering.","Central data hub providing statistics on demographics, health, housing, employment, crime, deprivation, and community profiles for London Borough of Havering. Data sourced from Office for National Statistics, Department for Education, and other published sources. Interactive ward-level benchmarking against borough and England averages. Data can be exported in CSV, XLS and XML formats.",Demographics,London Borough of Havering,https://www.haveringdata.net/,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,"CSV, Excel, XML, Web API",UNKNOWN,2011 to present,London Borough of Havering by ward and LSOA,"Free bulk download, Free API",area_name|text|Ward or borough name;area_code|text|Geographic code LSOA/Ward;metric_name|text|Indicator being measured;value|number|Metric value;year|number|Year of measurement;england_benchmark|number|England average for comparison,UNKNOWN,"demographics,health,housing,dashboard,ward profiles,havering,deprivation,benchmarking",both,High,"Interactive tool with ward-level benchmarking. Exports available in CSV, XLS and XML."
Hillingdon Council Transparency Data — Contracts Register,hillingdon-contracts-register,"Published register of all Hillingdon Council contracts with supplier names, values, and dates per Transparency Code 2015.","Hillingdon Council publishes all current contracts in accordance with the Local Government Transparency Code 2015. The register includes contracts over £25,000 which also appear on the government's Contracts Finder. Details include supplier names, contract values, start and end dates, and contract extensions. Council maintains procurement information on both the Hillingdon website and the Proactis procurement system.",Other,London Borough of Hillingdon,https://www.hillingdon.gov.uk/article/6667/Transparency-data,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Monthly,CSV,UNKNOWN,Current and ongoing,London Borough of Hillingdon,Free bulk download,supplier_name|text|Contracted supplier name;contract_value|currency|Monetary value;start_date|date|Contract commencement;end_date|date|Contract completion;extension_month|text|Any extension period;description|text|Services or goods,UNKNOWN,"contracts,transparency,procurement,spending,suppliers,hillingdon",snowflake,High,"Contracts over £25,000 also on Contracts Finder. Procurement pipeline published for planned procurements."
Hounslow Brownfield Land Register,hounslow-brownfield-land-register,"Statutory register of previously developed land suitable for housing in Hounslow, following MHCLG data standard.","The Brownfield Land Register identifies previously developed sites in the London Borough of Hounslow that have been assessed as suitable for housing development. Maintained as a statutory register per government requirements, the data follows the Government's Brownfield Land Registers Data Standard. Each entry represents a brownfield site with information about location, capacity and development suitability.",Real Estate,London Borough of Hounslow,https://data.hounslow.gov.uk/dataset/brownfield-land,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,CSV,UNKNOWN,Current register,London Borough of Hounslow,Free bulk download,site_id|text|Unique site identifier;location|text|Site location name;hectares|decimal|Site area in hectares;housing_capacity|integer|Estimated housing units;brownfield_status|text|Availability status;postcode|text|Site postcode,UNKNOWN,"brownfield,land,housing,development,planning,hounslow,regeneration",snowflake,High,Follows Government's standardised Brownfield Land Registers Data Standard.
Islington Housing Statistics,islington-housing-statistics,"Housing supply targets, development figures, and strategic housing data for the London Borough of Islington.","Islington Council publishes comprehensive housing statistics through a dedicated data portal covering housing supply targets, housing completions, housing allocation data, and strategic housing information. The Local Plan specifies a housing target of 13,175 units to 2037. Data includes site allocations and development management policies supporting housing delivery planning.",Real Estate,London Borough of Islington,https://stats.islington.gov.uk/housing/,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,"CSV, Web dashboard",UNKNOWN,2015 to 2037,London Borough of Islington,Free bulk download,year|integer|Calendar year;housing_completions|integer|Units completed;housing_target|integer|Annual target;allocation_category|text|Housing type or tenure;unit_count|integer|Number of units,UNKNOWN,"housing,statistics,supply,development,islington,planning,targets",snowflake,High,"Linked to Local Plan 2023. Housing Strategy 2021-2026 published. Target: 13,175 units to 2037."
Royal Borough of Kensington and Chelsea Open Source Planning Data,rbkc-open-source-planning-data,"Daily-updated planning datasets for RBKC including listed buildings, conservation areas and tree preservation orders.","Royal Borough of Kensington and Chelsea publishes standardised open source planning data including listed buildings from the National Heritage List for England, conservation areas designating special architectural and historic interest, tree preservation orders, and Article 4 directions. Data is automatically published to the national Planning Data portal daily.",Real Estate,Royal Borough of Kensington and Chelsea,https://www.rbkc.gov.uk/planning-and-building-control/open-source-planning-data,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Daily,"GeoJSON, CSV, Shapefile",UNKNOWN,Current designations,Royal Borough of Kensington and Chelsea,"Free bulk download, Free API",id|text|Feature identifier;name|text|Building or area name;designation_type|text|Listed building/conservation area/TPO;date_designated|date|Designation date;location|geometry|Geographic coordinates;description|text|Significance notes,UNKNOWN,"planning,listed buildings,conservation,heritage,tpo,kensington,chelsea",both,High,"Publishes to national Planning Data platform daily. Includes Article 4 directions, listed buildings, conservation areas, tree preservation orders."
Kingston upon Thames Conservation Areas,kingston-conservation-areas,Geospatial dataset mapping 26 designated conservation areas covering 277 hectares in Kingston upon Thames.,"The Conservation Areas dataset depicts areas of special architectural and historic interest in Kingston upon Thames as polygon features. The borough contains 26 conservation areas covering approximately 277 hectares (7.4% of the borough) and over 6,000 postal addresses. Published through the Royal Borough's ArcGIS Open Data Portal following INSPIRE data standards.",Real Estate,Royal Borough of Kingston upon Thames,https://od-rbk.opendata.arcgis.com/datasets/92ec0a1f8a0a477c97c2873faf18461c_0,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Quarterly,"GeoJSON, Shapefile, CSV",26,Current designations,Royal Borough of Kingston upon Thames,"Free bulk download, Free API",objectid|integer|Feature ID;ca_name|text|Conservation area name;ca_designation_date|date|Date designated;hectares|decimal|Area in hectares;properties_count|integer|Number of addresses;geometry|geometry|Polygon boundary coordinates,UNKNOWN,"conservation,heritage,planning,boundaries,kingston,gis,arcgis",both,High,"26 conservation areas, 7.4% of borough, 6,000+ addresses within. INSPIRE compliant. ArcGIS API available."
Lambeth Local Land and Property Gazetteer — All Postal Addresses,lambeth-llpg-postal-addresses,"Complete geocoded dataset of all postal addresses in Lambeth with UPRN, coordinates and property type.",The LLPG (Local Land and Property Gazetteer) All Postal Addresses dataset contains comprehensive address records for Lambeth with geospatial location data. Addresses include full postal information and geographic coordinates enabling mapping and location-based analysis. Maintained as the authoritative address list for Lambeth. Available via the Lambeth Open Mapping Data portal on ArcGIS with WMS/WFS services.,Demographics,London Borough of Lambeth,https://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/llpg-all-postal-addresses/about,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Monthly,"CSV, GeoJSON, Shapefile, KML",UNKNOWN,Current addresses,London Borough of Lambeth,"Free bulk download, Free API",uprn|text|Unique Property Reference Number;address_line1|text|Primary address;postcode|text|UK postcode;latitude|decimal|Latitude coordinate;longitude|decimal|Longitude coordinate;property_type|text|Residential/commercial etc.,UNKNOWN,"addresses,gazetteer,locations,postcodes,mapping,uprn,lambeth",both,High,"Authoritative address list. Multiple formats supported. ArcGIS, WMS and WFS services available. Updated monthly."
Lambeth Open Mapping Data — 250+ Datasets,lambeth-open-mapping-data,"Collection of 250+ open geospatial datasets covering buildings, infrastructure, services, and planning across Lambeth.","Lambeth Council publishes over 250 different mapping datasets across all service areas. The collection includes conservation areas, listed buildings, housing estates, libraries, allotments, gypsy and traveller sites, local centres, and many other geographical and administrative features. All datasets freely available under the Open Government Licence in multiple formats including CSV, GeoJSON, Shapefile and KML.",Other,London Borough of Lambeth,https://www.lambeth.gov.uk/about-council/transparency-open-data/open-mapping-data,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Monthly,"CSV, JSON, GeoJSON, Shapefile, KML",250+ datasets,Current data,London Borough of Lambeth,"Free bulk download, Free API",dataset_name|text|Official dataset title;format_type|text|CSV/JSON/GeoJSON;geometry_type|text|Point or polygon;last_reviewed|date|Data freshness date;download_url|text|Access link,UNKNOWN,"mapping,open data,buildings,infrastructure,planning,lambeth,gis,geospatial",both,High,"250+ datasets listed in metadata Excel. ArcGIS, WMS, WFS APIs available. One of the most comprehensive borough open data portals."
Lewisham Council Open Data and Transparency,lewisham-open-data-transparency,"Monthly supplier payments, senior salaries, meeting records and committee decisions for Lewisham Council from 2011.","Lewisham Council publishes information through its open data and transparency portal. Published datasets include monthly records of all supplier payments over £250, annual salaries of senior managers, dates and records of council meetings dating back to January 2011, and committee decisions. All published under the Open Government Licence to enable public scrutiny.",Other,London Borough of Lewisham,https://www.lewisham.gov.uk/transparency,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Monthly,"CSV, PDF",UNKNOWN,2011 to present,London Borough of Lewisham,Free bulk download,payment_date|date|Transaction date;supplier_name|text|Vendor name;amount|currency|Payment value;description|text|Payment purpose;department|text|Spending department,UNKNOWN,"transparency,spending,contracts,governance,salaries,lewisham",snowflake,High,Monthly supplier payments over £250. Senior salaries published annually. Meeting records from January 2011.
Merton Reduction and Recycling Plan,merton-reduction-recycling-plan,Local authority waste reduction and recycling strategy for London Borough of Merton 2023-2025.,The Reduction and Recycling Plan for the London Borough of Merton sets out key actions for cutting waste and boosting recycling for 2023-2025. Part of London-wide initiative supporting the Mayor's targets to cut food waste by 50% per person and achieve 65% municipal waste recycling by 2030. Published on the London Datastore as part of coordinated borough RRP series.,Environment,London Borough of Merton,https://data.london.gov.uk/dataset/merton-reduction-and-recycling-plan/,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,"PDF, Excel",UNKNOWN,2023 to 2025,London Borough of Merton,Free bulk download,action_id|text|Action identifier;action_description|text|Waste reduction initiative;responsible_body|text|Implementation organisation;target_year|integer|Completion year;expected_outcome|text|Quantified benefit,UNKNOWN,"waste,recycling,environment,strategy,sustainability,merton",snowflake,Medium,FORMAT: PDF — requires AI extraction. Published on London Datastore as part of coordinated London-wide RRP series.
