title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
London Atmospheric Emissions Inventory (LAEI) 2006 Modelled PM10 Annual Mean Concentration 2006 Values,2jrkd,The LAEI 2006 has since been superseded. Click here for the full list of releases. Modelled PM10 annual mean concentrations in London for the year 2006....,"The LAEI 2006 has since been superseded. Click here for the full list of releases. Modelled PM10 annual mean concentrations in London for the year 2006. Calculations are based on the 2006 London Atmospheric Emissions Inventory (LAEI) and use three different meteorological scenarios (2003, 2004 and 2006). This dataset can be mapped in a Geographic Information System (GIS) using the corresponding 20m grid or point datasets also available on the Datastore. Due to the detailed nature of this dataset and the resulting large file size, the download file has been compressed.",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2jrkd,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,"HTML, ZIP",UNKNOWN,2006-01 to 2006-12,20 Metre Grid,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"air-quality, pollution, environment",snowflake,Medium,Topics: environment. Last updated: 2014-07-04.
London Atmospheric Emissions Inventory (LAEI) 2006 Modelled PM10 Annual Mean Concentration 2010 Values,2ry8d,The LAEI 2006 has since been superseded. Click here for the full list of releases. Modelled PM10 annual mean concentrations in London for the year 2010....,"The LAEI 2006 has since been superseded. Click here for the full list of releases. Modelled PM10 annual mean concentrations in London for the year 2010. Calculations are based on the 2006 London Atmospheric Emissions Inventory (LAEI) and use three different meteorological scenarios (2003, 2004 and 2006). This dataset can be mapped in a Geographic Information System (GIS) using the corresponding 20m grid or point datasets also available on the Datastore. Due to the detailed nature of this dataset and the resulting large file size, the download file has been compressed.",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2ry8d,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,ZIP,UNKNOWN,2010-01 to 2010-12,20 Metre Grid,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"air-quality, pollution, environment",snowflake,Medium,Topics: environment. Last updated: 2014-07-04.
Estimation of Health Impacts of Particulate Pollution in London,e710q,Data relating to populations and population weighted annual mean PM2.5 (ug/m3) by Ward and estimated attributable deaths (rounded to whole numbers) each...,"Data relating to populations and population weighted annual mean PM2.5 (ug/m3) by Ward and estimated attributable deaths (rounded to whole numbers) each year based on 2008 rates at concentration coefficients of 6%, 1% and 12% per 10 ug/m3 of PM2.5. Note that the 6% co efficient factor is considered the 'best estimate' by the Committee on the Medical Effects of Air Pollutants (COMEAP). Commissioned to inform the Mayor's Air Quality Strategy, will be updated as appropriate. Based on 2008 population rates Click here for the Clearing London's air webpage.",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e710q,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,CSV,UNKNOWN,2008-01 to 2008-12,Ward,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"air-pollution, health, particulate-matter, mortality",snowflake,Medium,"Topics: environment, health. Last updated: 2014-06-18."
Climate Change Mitigation and Energy Annual Report 2009-2012 Data,29j50,The Climate Change Mitigation and Energy Annual Report 2009-2012 data provides levels of CO2 emissions reductions achieved through direct Mayoral...,"The Climate Change Mitigation and Energy Annual Report 2009-2012 data provides levels of CO2 emissions reductions achieved through direct Mayoral programmes, including RE:NEW, RE:FIT, and the Decentralised Energy Programme. It is produced by the Greater London Authority and this forms the first set of data. It is intended that data is produced annually.",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/29j50,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2009-01 to 2012-12,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"climate-change, co2-emissions, energy",snowflake,Medium,Topics: environment. Last updated: 2014-03-26.
"Environmental Footprint Data, Borough",29871,"Data showing Ecological Footprint, Carbon Footprint, GHG (Greenhouse Gases) Footprint by borough. The ecological footprint is in global hectares per capita....","Data showing Ecological Footprint, Carbon Footprint, GHG (Greenhouse Gases) Footprint by borough. The ecological footprint is in global hectares per capita. The carbon footprint is in tonnes of carbon dioxide (CO2) per capita. The greenhouse gas footprint is in tonnes of carbon dioxide equivalent (CO2eq) per capita. See more on the SEI website .",Environment,Stockholm Environment Institute,https://data.london.gov.uk/dataset/29871,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"CSV, SPREADSHEET",UNKNOWN,2004-01 to 2004-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"ecological, carbon, greenhouse-gas, environment, footprint",snowflake,Medium,Topics: environment. Last updated: 2014-02-24.
London Brownfield Sites Review,exgxp,Important Note The Brownfield data was handed over from LDA to the Homes and Communities Agency so that HCA could maintain it as part of the National Land...,"Important Note The Brownfield data was handed over from LDA to the Homes and Communities Agency so that HCA could maintain it as part of the National Land Use Database (NLUD). The HCA’s online mapping site displays a points only version of NLUD from 2010 (password protected): The links to the files below will remain here as a matter of historical record. Polygons showing the boundaries of Brownfield land in London along with their addresses. This database of Brownfield land replaces in more detail and accuracy the EP National Land Use Database (NLUD) for London. The current NLUD assessment covers sites in excess of 0.25ha. This project validates, checks and updates this information for existing NLUD sites plus new sites down to a smaller threshold of 0.1 hectares and above. The Database re",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/exgxp,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"CSV, ZIP",UNKNOWN,2009-10 to 2009-10,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"gis, brownfield, boundaries, land",snowflake,Medium,"Topics: environment, planning. Last updated: 2014-01-20."
"Solid wall and off gas network properties, (LSOA)",2g1kq,Number and percentage of properties with solid walls and those not connected to gas mains at Lower Super Output Area level. Data is taken from the rural...,"Number and percentage of properties with solid walls and those not connected to gas mains at Lower Super Output Area level. Data is taken from the rural fuel poverty study funded by Eaga Partnership Charitable Trust, and Energy Efficiency Partnership for Homes. The report helped with quantifying rural fuel poverty across England, particularly in relation to hard-to-treat (HTT) homes. Data covers the whole of England. Spreadsheet also includes household in fuel poverty in 2003.",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2g1kq,UNKNOWN,Unknown,SPREADSHEET,UNKNOWN,2003-01 to 2003-12,Output Area,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"poverty, energy, emissions, solid, walls",snowflake,Medium,"Topics: environment, housing. Last updated: 2014-01-16."
"Better Environment, Better Health - Guides for London Boroughs",23gd7,Improving the local environment can help improve health and wellbeing. The GLA have produced a bespoke guide for each London borough highlighting how...,"Improving the local environment can help improve health and wellbeing. The GLA have produced a bespoke guide for each London borough highlighting how positive changes to the environment help support better health. The Better Environment, Better Health guide offers tailored information on seven important environmental factors that can impact on residents’ health. These factors are green spaces, active travel and transport, surface water flood risk, air quality, healthy food, fuel poverty and overheating. These guides are written for borough Health and Wellbeing Boards, Directors of Public Health, elected members, Regeneration and Planning Officers, Environmental Officers, Health Watch and Clinical Commissioning Groups (CCGs). The guides aim to influence local borough decisions and how budge",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/23gd7,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"PDF, SPREADSHEET",UNKNOWN,2014-10 to 2014-10,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"hammersmith-and-fulham, fuel, westminster, lambeth, hackney, air, kensington-and-chelsea, city-of-london, barnet, tower-hamlets, waltham-forest, kingston-upon-thames, healthy, enfield, croydon, harrow, quality, bromley, wandsworth, redbridge, poverty, active, newham, haringey, travel, camden, greenwich, greenspace, bexley, richmond-upon-thames, southwark, havering, brent, hillingdon, lewisham, merton, boroughs, hounslow, flood, islington, overheating, inequalities, ealing, sutton, barking-and-dagenham",snowflake,Medium,"Topics: environment, health. Last updated: 2013-11-14."
State of the Environment report for London,2r8l4,"London’s Environment Revealed is a joint report on the State of the Environment in London, produced by the Greater London Authority, Environment Agency,...","London’s Environment Revealed is a joint report on the State of the Environment in London, produced by the Greater London Authority, Environment Agency, Natural England and the Forestry Commission. The report looks at the state of London’s environment today, highlights the improvements that have been made, and the challenges the city faces. The report also features many projects and schemes at a local level that have improved the environment in London in recent years. The report uses a series of indicators to illustrate the changes in the state of the environment within eight themes: Climate change, Flood risk, Water quality, Water resources, Waste, Air quality, noise and transport, Biodiversity, and Landscape and green infrastructure. The report was first published in 2011. It has been re",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2r8l4,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"PDF, SPREADSHEET",UNKNOWN,2014-10 to 2014-10,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"environment, living-environment, soe",snowflake,Medium,Topics: environment. Last updated: 2013-08-21.
Waste Re-use Centres,2jrym,"Number of Re-Use Centres and their activity by weight - tonnes of furniture, appliances and IT equipment reused. Research was conducted between October 2007...","Number of Re-Use Centres and their activity by weight - tonnes of furniture, appliances and IT equipment reused. Research was conducted between October 2007 and March 2008 by London Community Recycling Network (London CRN) and London Remade Solutions.",Environment,"Department for Environment, Food and Rural Affairs",https://data.london.gov.uk/dataset/2jrym,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"CSV, SPREADSHEET",UNKNOWN,2007-01 to 2007-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"charity, environment, recycling, re-use, waste",snowflake,Medium,Topics: environment. Last updated: 2013-07-10.
