title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
"Jobs held by EEA-born workers earning less than £30,000 per year",2zwmn,"This dataset estimate the number and percentage of jobs held by EEA born workers earning less than £30,000 per year in 2017 by industry in London. The total...","This dataset estimate the number and percentage of jobs held by EEA born workers earning less than £30,000 per year in 2017 by industry in London. The total number of jobs in London broken down by industry section (SIC2007), and the percentage held by those born in the European Economic Area (EEA), from the Annual Population Survey (APS) 2017. The data this is based on can be found here . The percentage of employee jobs paying less than £30,000 per year broken down by industry section (SIC2007) for London from the Annual Survey of Hours and Earnings (ASHE) 2017 (provisional). The data this is based on can be found here . Indicative estimates of the total number and percentage of jobs which are held by EEA born workers and paying below £30,000 per year based on GLA Economics calculations. T",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2zwmn,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2018-12-12.
"Londons ranking in access to business environment, digital infrastructure, non-digital infrastructure and skills",e5570,,UNKNOWN,Other,European Digital City index,https://data.london.gov.uk/dataset/e5570,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,SPREADSHEET,UNKNOWN,2016-01 to 2016-12,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2018-11-29.
Londons ranking for the perception of global city brands,vqmg4,,UNKNOWN,Other,Growth from knowledge,https://data.london.gov.uk/dataset/vqmg4,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2018-11-29.
Proportion of employers reporting a skills shortage vacancy in London,e7x7n,Proportion of employers reporting a skills shortage vacancy as a percentage of all employers in London.,Proportion of employers reporting a skills shortage vacancy as a percentage of all employers in London.,Other,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/e7x7n,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,SPREADSHEET,UNKNOWN,2004-01 to 2017-12,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2018-11-29.
Current Issues Note 40: Performance of GLA Economics' employment projections,2g1q0,•GLA Economics has produced long-run projections of London’s employment since 2002. These projections are trend based and set out the long run path of...,"•GLA Economics has produced long-run projections of London’s employment since 2002. These projections are trend based and set out the long run path of employment considered most likely based on the historic data available at the time of construction. These are used within the GLA for planning to provide capacity to accommodate the longer-terms needs of the London economy. Given their importance to GLA policy planning, this note looks at how the GLA Economics’ employment projections have performed since 2002 and how this compares to projections from some other respected organisations. •Although GLA Economics’ employment projections are consistently below outturn, much of this is the result of upward revisions to historic employment data (which underpin the projections model). Further, the p",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2g1q0,Creative Commons Attribution — http://www.opendefinition.org/licenses/cc-by,Unknown,PDF,UNKNOWN,2014-01 to 2014-01,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2018-10-09.
London Assembly Constituency Profiles 2016,emq4l,The London Assembly Constituency Profiles provide a summary of demographic and related data for each Greater London Assembly constituency. The profiles are...,"The London Assembly Constituency Profiles provide a summary of demographic and related data for each Greater London Assembly constituency. The profiles are designed to provide an overview of each area by combining data on a range of themes. Each constituency is compared to equivalent statistics for Greater London. The constituency profiles are formatted to show the most recent data for each indicator plus a comparison with a figure aproximately 4 and 8 years ago, to compare the change over the last two Mayoral terms.",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/emq4l,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,GLA Constituency,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: business-and-economy, crime-and-community-safety, demographics, employment-and-skills, health, housing. Last updated: 2016-06-20."
Skills for London's economy,2r45o,"As London looks ahead to a skills devolution deal, the capital has ambitions to create an adult skills system that is more responsive to the needs of the...","As London looks ahead to a skills devolution deal, the capital has ambitions to create an adult skills system that is more responsive to the needs of the local economy. This work reflects on the area based review which will shape the future of the Further Education sector in London. Analysis by GLA Economics sets out what drives London’s economy, and what this means for future skills needs. In this series of papers we analyse the demand for jobs and skills to inform the Government’s area reviews of post-16 education and training, covering four London sub-regions (working papers 76-79). Thanks to London’s excellent transport links, the job opportunities available to learners are wider than a particular sub-region. The 2011 Census shows that less than half of all workers in London (48%) live",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2r45o,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"HTML, SPREADSHEET",UNKNOWN,UNKNOWN,Sub-Region,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"further-education, jobs, skills, employment, Sectors, Qualifications, occupation",snowflake,Medium,"Topics: business-and-economy, championing-london, education, employment-and-skills, young-people. Last updated: 2016-05-25."
Camden Data,e793m,"Camden Data is the place for data, statistics and key documents about the London Borough of Camden. Includes GIS data showing Camden library, reception,...","Camden Data is the place for data, statistics and key documents about the London Borough of Camden. Includes GIS data showing Camden library, reception, CCTV, school, toilet, polling station and grit bin locations in CSV and KML formats.",Other,London Borough of Camden,https://data.london.gov.uk/dataset/e793m,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,UNKNOWN,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,geo,snowflake,Medium,"Topics: business-and-economy, crime-and-community-safety, demographics, education, employment-and-skills, environment, health, housing, sport, transparency, transport, young-people. Last updated: 2016-02-25."
"Number of Businesses by Detailed Industry, 2, 3 and 4 Digit SIC",v8py7,"Estimates of total businesses broken down by industry (2, 3, 4 digit SIC 2007 codes and industry section). Workplace data units from Annual Business Inquiry...","Estimates of total businesses broken down by industry (2, 3, 4 digit SIC 2007 codes and industry section). Workplace data units from Annual Business Inquiry (ABI) for London and Great Britain. Data rounded to the nearest 100. Percentages calculated on unrounded data. An extract compiled from the Inter Departmental Business Register (IDBR) recording the number of local units that were live at a reference date in March. Estimates can be broken down by employment size band, detailed industry (5 digit SIC2007) and legal status. Available from country down to mid layer super output area and Scottish intermediate zones. A local unit is an individual site (for example a factory or shop) associated with an enterprise. It can also be referred to as a workplace. Industry is broken down using SIC 200",Other,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/v8py7,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,2008-03 to 2015-03,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"business, industry, abi, workplace",snowflake,Medium,Topics: business-and-economy. Last updated: 2015-12-22.
Gross Value Added and Gross Disposable Household Income,2jkm6,Official statistics showing annual estimates of NUTS3 regional Gross Value Added (GVA) and Gross disposable household Income (GDHI). Tables show estimates...,"Official statistics showing annual estimates of NUTS3 regional Gross Value Added (GVA) and Gross disposable household Income (GDHI). Tables show estimates of total GVA, GVA per head, GVA per head index, Gross disposable household Income (GDHI) and GDHI per head at current basic prices. Gross Value Added (GVA) (Income Approach) estimates at current prices for the years since 1997 for the 12 regions and countries of the UK plus Extra-Regio (NUTS1). Data available at NUTS1 (eg London), NUTS2 (eg Inner London), and NUTS3 level (eg Inner London - West). Gross disposable household income (GDHI) is the amount of money that households have available for spending or saving, hence ‘disposable income’. This is the money left after expenditure associated with income e.g. taxes and social contributions",Other,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2jkm6,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,1997-01 to 2014-12,Sub-Region,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"nuts, london, gva, ouput, gdp, nuts-3, region",snowflake,Medium,Topics: business-and-economy. Last updated: 2015-12-10.
