title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
Origin and destination of public transport journeys,204ok,Origin and destination of London public transport journeys by time of day and day of week. This dataset is included in the Greater London Authority's Night...,Origin and destination of London public transport journeys by time of day and day of week. This dataset is included in the Greater London Authority's Night Time Observatory. Click here to find out more.,Transportation,Transport for London (TfL),https://data.london.gov.uk/dataset/204ok,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,SPREADSHEET,UNKNOWN,2018-01 to 2018-12,Sub-Region,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,nto,snowflake,Medium,Topics: transport. Last updated: 2020-10-08.
Mayor of London & Gnewt Cargo Electric Vehicle Trial,e7xjj,The Mayor of London and Gnewt Cargo secured funding from Innovate UK in 2017 to run a commercial electric vehicle trial. The trial ran until the end of...,"The Mayor of London and Gnewt Cargo secured funding from Innovate UK in 2017 to run a commercial electric vehicle trial. The trial ran until the end of December 2019 and evaluated the performance, impact and commercial viability of using electric vehicles for last-mile deliveries in central London. Find out more about the trial here. Key Barriers Report This report addresses the key barriers to wider adoption of electric vans within London, with many of the views expressed and solutions proposed obtained from stakeholders through direct engagement. Baseline report This report addresses the baseline exercise carried out using hired diesel vehicles (Nissan NV200 and Fiat Ducato) of an equivalent size to the electric vans to be used in this trial. Charging Infrastructure and Network Analysis ",Transportation,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e7xjj,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,"PDF, ZIP",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: transport. Last updated: 2020-03-11.
Train Station Usage,2jk36,National rail statistics Estimates of station usage figures are derived from ticket sales data recorded in rail industry systems. Eurostar and Heathrow...,"National rail statistics Estimates of station usage figures are derived from ticket sales data recorded in rail industry systems. Eurostar and Heathrow Express are not included in rail industry systems. Travel using Oyster pay-as-you-go has been included from January 2010. Previously, Oyster pay-as-you-go journeys were not included in Station Usage figures. Station usage data is collated by Steer and consists of estimates of the total numbers of people entering, exiting and interchanging at stations. A link to station entry/exit data for the London underground (TFL) can be found on this page Relevant link: https://dataportal.orr.gov.uk/statistics/usage/estimates-of-station-usage/",Transportation,Office of Rail and Road,https://data.london.gov.uk/dataset/2jk36,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,SPREADSHEET,UNKNOWN,1997-04 to 2019-03,Train Stations,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"national, overground, network-rail, railway, orr, trains, entries, exits",snowflake,Medium,Topics: transport. Last updated: 2020-02-24.
"Bridges, tunnels, road barriers - height restrictions",epowr,"This data set covers 877 structures within the Greater London boundary / M25 comprising of low bridges, tunnels and road barriers in a .csv file which will...","This data set covers 877 structures within the Greater London boundary / M25 comprising of low bridges, tunnels and road barriers in a .csv file which will be updated annually. It is available in our Roads data bucket under the folder /Bridges - restrictions. The data contains the following variables: Variable Description / value Height restriction(m) • Up to 3.0 • Between 3.1 and 3.5 • Between 3.6 and 4.0 • Between 4.1 and 4.5 • Between 4.6 and 5.1 Height restriction (imperial) • Up to 9'10"" • Between 9'10"" and 11'6"" • Between 11'9"" and 13'0"" • Between 13'3"" and 14'9"" • Between 15'0"" and 16'6"" Easting X-coordinate Northing y-coordinate Grid Reference Grid reference value Lat Latitude value Lng Longitude value Borough Borough name Road name Road name Road number Road Number TLRN [Red route",Transportation,Transport for London (TfL),https://data.london.gov.uk/dataset/epowr,Transport Data Service Licence — https://tfl.gov.uk/corporate/terms-and-conditions/transport-data-service,Unknown,HTML,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: transport. Last updated: 2019-10-15.
Busiest Airports by Passenger Traffic,em8jg,Top 30 world's busiest airports by international passenger traffic and top 50 world's busiest airports by passenger traffic. Data are measured by total...,"Top 30 world's busiest airports by international passenger traffic and top 50 world's busiest airports by passenger traffic. Data are measured by total passengers (data from Airports Council International (ACI), defined as passengers enplaned plus passengers deplaned plus direct-transit passengers. Hartsfield-Jackson International Airport in Atlanta has been the world's busiest airport every year since 2000; with all airports combined London has the world's busiest city airport system by passenger count. In 2013 there were 129 million passengers at London airports. Data available from Airports Council International",Transportation,Greater London Authority (GLA),https://data.london.gov.uk/dataset/em8jg,Other (Attribution),Annual,SPREADSHEET,UNKNOWN,2013-01 to 2016-12,Other,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"airports, passengers, planes, flights, visitors",snowflake,Medium,Topics: transport. Last updated: 2019-07-23.
Percentage of income spent on transport,29zg0,Household expenditure in transport and transport services as a share of total household gross disposable income.,Household expenditure in transport and transport services as a share of total household gross disposable income.,Transportation,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/29zg0,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,SPREADSHEET,UNKNOWN,2009-01 to 2016-01,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: transport. Last updated: 2018-11-29.
Key Performance Indicators of freight delivery performance with electric vans in Central London,2zwl6,This dataset contains the results of electric vehicle trials that were funded by the Mayor of London and delivered by Gnewt Cargo in partnership with the...,"This dataset contains the results of electric vehicle trials that were funded by the Mayor of London and delivered by Gnewt Cargo in partnership with the University of Westminster. The Agile Urban Logistics project was delivered under the Mayor’s Smart London Demonstrator programme. The aim was to trial innovative solutions for the light freight sector that allows it to adapt to changing regulatory and market conditions, mitigating congestion and emissions impacts. The three trials were: Agile 1: Multi-carrier consolidation trial In the Agile Gnewt Cargo trial, the demonstrator carried parcels for final delivery in central London for several major parcels businesses (namely Hermes, TNT and DX, all of which are active in business-to-consumer (B2C), home deliveries, and business-to-business ",Transportation,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2zwl6,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,"PDF, SPREADSHEET",UNKNOWN,2014-10 to 2016-06,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: transport. Last updated: 2017-11-30.
TfL Rolling Origin and Destination Survey,2w97n,The Rolling O&D survey (RODS) is a rolling programme to capture information about journeys on the LUL network. Warning: It is important to note that these...,"The Rolling O&D survey (RODS) is a rolling programme to capture information about journeys on the LUL network. Warning: It is important to note that these data are reconciled to November counts and represent the number of people travelling on a typical (or average) weekday. Therefore, year-on-year RODS fluctuations do not necessarily reflect whole-year annual demand changes. Furthermore, these data are adjusted to remove the effect of any abnormal circumstances that may effect demand such as industrial action or long-term closures. The RODS dataset comprises information about: -Boarders and alighters by station, line, and time of day -Line loading by section, line, and time of day -Station flows by station and time of day -Origin-destination matrix by station, zone, and time of day -Route ",Transportation,Transport for London (TfL),https://data.london.gov.uk/dataset/2w97n,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,HTML,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"frequency, transport, tube-stations, distance, time, rods, purpose, station, origin, journey",snowflake,Medium,Topics: transport. Last updated: 2017-04-06.
Public Transport Accessibility Levels,24rz6,Transport for London's (TFL) Public Transport Accessibility Levels (PTALs) PTALS are a detailed and accurate measure of the accessibility of a point to the...,"Transport for London's (TFL) Public Transport Accessibility Levels (PTALs) PTALS are a detailed and accurate measure of the accessibility of a point to the public transport network, taking into account walk access time and service availability. The method is essentially a way of measuring the density of the public transport network at any location within Greater London. Each area is graded between 0 and 6b, where a score of 0 is very poor access to public transport, and 6b is excellent access to public transport. The current methodology was developed in 1992, by the London Borough of Hammersmith and Fulham. The model has been thoroughly reviewed and tested, and has been agreed by the London Borough-led PTAL development group as the most appropriate for use across London. The measure theref",Transportation,Transport for London (TfL),https://data.london.gov.uk/dataset/24rz6,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"CSV, PDF, ZIP",UNKNOWN,2008-01 to 2014-12,100m Grid Squares,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"accessibility, public-transport, transport",snowflake,Medium,Topics: transport. Last updated: 2017-03-07.
GLA Survey Results: Private Hire Vehicle Regulations,e55qn,"Complementing Transport for London’s own consultation on changes to regulations for Private Hire Vehicles, over 850 Talk London members participated in a...","Complementing Transport for London’s own consultation on changes to regulations for Private Hire Vehicles, over 850 Talk London members participated in a survey to understand their views of the proposed changes. Fieldwork took place between October and November 2015. Results were shared with TfL’s Taxi & Private Hire Team, TfL’s Customer Research & Insight Team, and the Mayor’s Transport team, in advance of decisions on which proposals to take forward for approval by TfL’s Board. More information on the proposals taken forward can be found here .",Transportation,GLA Opinion Research,https://data.london.gov.uk/dataset/e55qn,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: transport. Last updated: 2016-03-10.
