title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
London Business Survey 2014 - Innovation,2yjzy,"The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and...","The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and the GLA. The survey collected information from a representative sample of private sector businesses in London in May-July 2014. This dataset contains information on innovation activity and investments corresponding with Section 7 of the London Business Survey 2014: Main Findings report. Information is provided on: London businesses which are innovation active, by the type of innovation including product, process, marketing and organisational innovations Investment in innovation by businesses by type of investment, including Research and Development (R&D), the purchase of licensing of patents and existing knowledge, the training of staff ",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2yjzy,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2014-11-10.
London Business Survey 2014 - Skills and training,2n843,"The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and...","The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and the GLA. The survey collected information from a representative sample of private sector businesses in London in May-July 2014. This dataset contains information on skills, training, and apprenticeships corresponding with Section 7 of the London Business Survey 2014: Main Findings report. Information is provided on: London businesses that did upskilling, training and development of their employees, and the number of employees that working for such businesses. The sources of training used by London businesses, including on-the-job learning, in-house training courses, and long and short courses with external providers Business use of exter",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2n843,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2014-11-10.
Focus on London 2000-2009,exp7p,"Packed with interesting information about our capital city, the Focus on London (FoL) report offers a unique snapshot of life in London.","Packed with interesting information about our capital city, the Focus on London (FoL) report offers a unique snapshot of life in London.",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/exp7p,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"PDF, SPREADSHEET",UNKNOWN,2000-01 to 2009-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"statistical, yearbook, almanac, focus on london, compendium, borough-economic",snowflake,Medium,"Topics: business-and-economy, crime-and-community-safety, demographics, education, employment-and-skills, environment, health, housing, transport. Last updated: 2014-10-15."
2011 Census Key Stats & Quick Stats,2l8gg,All of the 2011 Census univariate tables for London and England & Wales in one place.,All of the 2011 Census univariate tables for London and England & Wales in one place.,Other,Census Information Scheme,https://data.london.gov.uk/dataset/2l8gg,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"census, key stats, quick stats",snowflake,Medium,"Topics: business-and-economy, demographics, education, employment-and-skills, health, housing. Last updated: 2014-10-13."
2011 Census Labour Market & Qualifications,e5mp7,Reports and data on the Labour Market and Qualifications,Reports and data on the Labour Market and Qualifications,Other,Census Information Scheme,https://data.london.gov.uk/dataset/e5mp7,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"PDF, SPREADSHEET, ZIP",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"retired, full time, student, employment, hours worked, economic activity, work, ns-sec, part time, unemployment, census, key stage, degree, qualifications",snowflake,Medium,"Topics: business-and-economy, demographics, education. Last updated: 2014-10-13."
"Current Issues Note: Regional, sub-regional and local gross value added estimates for London",e646z,"Current Issue Note 43 In December 2014 the Office for National Statistics (ONS) released provisional estimates of regional, sub-regional and local gross...","Current Issue Note 43 In December 2014 the Office for National Statistics (ONS) released provisional estimates of regional, sub-regional and local gross value added (GVA) for 2013 (although industry breakdowns of the data are for 2012) measured by the income approach. Also published in December 2014 were experimental results for regional real GVA as measured by the production approach for the years 1998 to 2012. This note presents the findings for London from the main GVA release (using the income approach) and then outlines the results from the experimental real GVA data. In addition, the note will cover recent changes to the National Accounts methodology and borough-level GVA estimates produced by GLA Economics. Curent Issues Note 41 In December 2013 the Office for National Statistics (O",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e646z,Creative Commons Attribution — http://www.opendefinition.org/licenses/cc-by,Unknown,PDF,UNKNOWN,2014-10 to 2015-10,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"economics, glae, living-wage",snowflake,Medium,Topics: business-and-economy. Last updated: 2014-10-01.
London Business Demography Report,20o4j,London Business Demography Report Aston University have carried out research into London’s business demographics to support the development of the London...,London Business Demography Report Aston University have carried out research into London’s business demographics to support the development of the London Enterprise Panel’s Jobs and Growth plan . This research was funded by the London Enterprise Panel and European Social Fund and is now available to users of the London Datastore. A spread sheet containing the data used to make the charts within the report is also available.,Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/20o4j,UNKNOWN,Unknown,"PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2014-09-17.
"Summary of Employment Projections, London",2o8j6,A summary of the latest employment projections for London produced by four respected organisations. 1) Cambridge Econometrics Employment defined as:...,A summary of the latest employment projections for London produced by four respected organisations. 1) Cambridge Econometrics Employment defined as: Employees + Self-employed + HM Forces Jobs date of publication: Oct-13 projection start year: 2013 projection end year: 2025 2) Experian Economics Employment defined as: Employees + Self-employed date of publication: Jun-14 projection start year: 2013 projection end year: 2031 3) Oxford Economics Forecasting Employment defined as: Employees + Self-employed + HM Forces Jobs + Government supported trainees date of publication: Apr-14 projection start year: 2013 projection end year: 2030 4) UK Commission for Employment & Skills Employment defined as: Employees + Self-employed date of publication: Mar-14 projection start year: 2013 projection end ,Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2o8j6,UNKNOWN,Unknown,SPREADSHEET,UNKNOWN,2014-10 to 2014-10,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"employment, forecasts, projections",snowflake,Medium,"Topics: business-and-economy, employment-and-skills. Last updated: 2014-07-08."
London Assembly Constituency Profiles 2012,2w9rn,This report provides a summary of demographic and related data for each Greater London Assembly constituency. The profiles are designed to provide an...,"This report provides a summary of demographic and related data for each Greater London Assembly constituency. The profiles are designed to provide an overview of each area by combining data on a range of themes. Each constituency is compared to equivalent statistics for Greater London. The constituency profiles are formatted to show the most recent data for each indicator plus a comparison with a figure about 4 years ago, to compare the change over the term since the last election. The change figure is included, along with the London average for the most recent data only. The report takes much of the data used in the borough profiles . A summary of the 2008 election results for the London Assembly for each constituency can be found in pages 12-16 of the 2008 London Elections report.",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2w9rn,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"PDF, SPREADSHEET",UNKNOWN,2014-10 to 2014-10,GLA Constituency,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"london, constituency, assembly, profiles",snowflake,Medium,"Topics: business-and-economy, crime-and-community-safety, demographics, education, employment-and-skills, housing, transparency. Last updated: 2014-07-07."
Havering Data,v8p91,"The Havering Data Intelligence Hub provides data, information and research about the London Borough of Havering. By hosting resources including data,...","The Havering Data Intelligence Hub provides data, information and research about the London Borough of Havering. By hosting resources including data, analysis, surveys and reports the Havering Data Intelligence Hub aims to benefit the local authority, its partners and the public in understanding key information about the borough.",Other,London Borough of Havering,https://data.london.gov.uk/dataset/v8p91,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,UNKNOWN,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"havering, borough",snowflake,Medium,"Topics: business-and-economy, crime-and-community-safety, demographics, education, employment-and-skills, environment, health, housing. Last updated: 2014-07-07."
